회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),이자보상배율(이자비용)(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),차입금의존도(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결),1주당매출액(IFRS연결),금융비용 대 총비용비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결)
금호건설(주),002990,2021/12,1976/06/26,,1,113.71,81.99,24.79,6.87,165.92,353.58,16.11,114.41,56.98,37.61,10.28,12.87,26.05,67.27,460.56,-4.62,25.39,26.55,66.81,9.28,7.17,7.29,9.52,28.4,4130,55924.43,0.26,1.33,3.96,3.08,9.36,15.62,8.63,42.3,39,23.37,0.05,0.06,1.19,58.92,2.33,3.11,112706.79,6.49,329.39,256151.8,5.46,0,0,131.42
금호건설(주),002990,2022/12,1976/06/26,,1,122.18,89.19,33.54,11.3,211.25,291.99,5.77,117.53,62.24,32.13,14.71,-0.8,-2.58,-16.7,-85.69,-0.72,-14.5,6.42,3.04,6.75,1.01,3.53,1.21,3.54,587,55146.13,0.26,1.2,3.43,2.96,7.31,19.15,8.71,41.92,49.9,19.06,0.04,0.06,1.09,60.09,2.01,2.77,61832.1,3.66,182.02,187370.01,3.02,0,0,33.56
금호석유화학(주),011780,2011/12,1988/01/22,,1,75.86,54.42,18.62,-13.9,202.76,864.53,6.01,170.58,43.66,33.03,48.79,30.27,14.4,75.37,60,8.34,-2.27,46.69,29.12,16.21,8.42,19.27,12.31,44.49,24723,192807.62,2.18,1.46,5.27,2.4,12.51,8.12,16.46,22.18,29.17,44.93,0.02,0.24,1.53,3.49,3.73,5.32,1200258.85,25.46,72.76,143.75,18.59,13,87,45.3
금호석유화학(주),011780,2012/12,1988/01/22,,1,103.59,64.15,17.12,1.17,165.97,924.22,2.21,176.12,33.78,37.6,47.43,-8.88,-6.44,6.9,-74.38,10.78,9.96,-27.6,-2.45,6.85,2.14,5.2,2.76,8.65,4959,175678.81,1.48,1.29,3.66,2.11,10.24,7.99,16.45,22.19,35.64,45.68,0.02,0.56,1.53,2.9,3.32,4.9,517437.46,11.73,31.63,64.14,8.79,26.29,73.71,24.37
금호석유화학(주),011780,2013/12,1988/01/22,,1,89.64,51.29,5.93,-3.46,170.02,880.62,1.93,189.3,29.89,37.03,48.32,-12.77,-4.51,-4.72,0,4.32,1.1,-15.51,-5.06,6.13,-0.83,3.36,-0.99,-0.82,-684,153238.34,1.1,1.19,3.19,1.75,9.28,9.13,17.9,20.39,39.33,40,0.02,1.98,1.84,2.36,3.73,6.25,305084.69,7.24,16,32.12,5.94,46.71,53.29,-14
금호석유화학(주),011780,2014/12,1988/01/22,,1,80.57,50.14,12.28,-7.62,170.31,931.22,2.72,184.94,31.58,37,48.45,-7.14,5.36,5.75,0,2.01,2.82,11.32,-1.72,7.28,1.85,4.46,2.04,6.14,3557,142296.31,1.24,1.1,2.98,1.59,8.93,8.78,16.49,22.14,40.9,41.59,0.02,0.82,1.64,2.12,3.58,5.99,500481.96,11.28,27.03,57.89,10.5,29.78,70.22,17.65
금호석유화학(주),011780,2015/12,1988/01/22,,1,62.78,37.17,3.07,-13.62,153.08,929.49,3.19,194.92,22.98,39.51,45.47,-17.44,-5.11,-0.19,27.62,10.56,6.82,-30.96,-25.44,8.49,3.1,4.02,2.82,7.63,4257,117478.97,1.06,0.91,2.38,1.25,8.52,8.01,15.39,23.72,42.86,45.57,0.02,0.88,1.39,1.65,3.32,5.45,539071.77,12.8,30.01,69.94,13.7,28.15,71.85,22.61
금호석유화학(주),011780,2016/12,1988/01/22,,1,58.51,37.74,9.18,-19.58,163.1,967.26,2.67,190.45,27.61,38.01,45.77,0.91,7.97,4.06,-38.4,2.36,1.47,29.74,12.88,8.39,2.03,3.78,1.84,4.61,2618,118551.69,1.25,0.91,2.34,1.22,9.45,8.3,13.39,27.25,38.62,43.95,0.02,0.23,1.34,1.57,3.57,5.74,530540.24,11.67,21.37,41.15,13.36,30.43,69.57,15.22
금호석유화학(주),011780,2017/12,1988/01/22,,1,69.63,47.33,12.25,-12.69,134.05,1100.38,4.01,165.94,29.1,42.73,39.5,27.56,0.74,13.76,191.59,-4.86,-1.33,6.16,-4.22,8.46,4.3,5.92,4.77,12.34,7647,151227.27,1.16,1.11,2.75,1.55,11.61,9.13,13.12,27.81,31.43,39.98,0.02,0.13,1.52,2.02,3.91,5.9,733589.26,16.02,30.87,61.72,14.48,22.87,77.13,29.67
금호석유화학(주),011780,2018/12,1988/01/22,,1,76.68,49.86,5.79,-8.89,96.61,1401.75,9.72,139.17,29.21,50.86,31.56,10.27,0.81,27.39,130,-3.06,0.64,1.2,10.52,13.08,9.01,12.28,10.94,23.45,17597,166757.67,0.91,1.21,2.59,1.71,12.43,9.11,15.57,23.44,29.36,40.05,0.02,0.17,1.76,2.32,4.17,6.26,1053823.84,22.83,47.25,98.5,18.87,17.14,82.86,47.74
금호석유화학(주),011780,2019/12,1988/01/22,,1,98.89,62.08,10.02,-0.31,72.58,1569.76,8.39,124.61,27.8,57.95,25.48,-10.87,-1.7,11.99,-40.03,-2.94,0.26,-6.47,-0.46,11.36,5.92,8.25,6.44,11.84,10549,148634.12,0.72,1.09,2,1.52,10.58,8.46,15.33,23.81,34.5,43.15,0.02,0.27,1.76,2.14,3.81,5.97,800367.9,17.64,36.12,77.63,16.08,23.01,76.99,36.82
금호석유화학(주),011780,2020/12,1988/01/22,,1,140.92,96.97,34.56,9.85,59.64,1880.03,26.52,105.48,33.92,62.64,18.05,-3.38,10.78,19.77,97.86,-0.68,1.38,35.2,13.29,19.77,12.12,15.72,12.19,20.18,20881,143606.06,0.44,1.01,1.66,1.46,9.61,8.57,13.13,27.8,38,42.57,0.02,0.2,1.76,2.1,3.24,4.89,1180537.74,23.48,56.07,125.48,24.55,18.14,81.86,49.38
금호석유화학(주),011780,2021/12,1988/01/22,,1,145.97,112.91,26.39,13.37,59.67,3034.7,88.55,91.89,42.45,62.63,12.73,75.94,61.43,61.42,237.19,49.8,40.6,102.01,46.72,31.89,23.23,36.82,29.91,47.76,70433,252658.83,0.24,1.29,2.06,2.12,12.9,11.97,20.01,18.24,28.3,30.49,0.02,0.21,1.94,2.97,3.29,4.41,3141359.15,38.71,99.89,278.14,37.12,9.57,90.43,62.57
금호석유화학(주),011780,2022/12,1988/01/22,,1,187.56,131.06,38.78,16.59,36.54,3375.24,39.26,88.01,35.54,73.24,10.32,-5.75,-4.88,11.22,-47.83,6.44,6.53,-20.36,5.91,17.89,12.86,14.96,12.95,19.11,37290,239369.34,-0.1,1.01,1.49,1.65,9.93,10.52,20.13,18.13,36.77,34.7,0.02,3.15,1.59,2.26,2.58,3.48,1780236.59,23.06,56.77,159.93,22.32,16.42,83.58,57.62
금호전기(주),001210,2011/12,1973/11/05,,1,161.08,90.16,28.52,16.09,103.37,673.34,1.35,117.1,42.42,49.17,39.59,-17.14,4,1.41,-12.98,5.77,7.59,-0.52,43.46,20.01,0.1,2.19,0.06,3.18,1249,45588.64,2.1,0.59,1.15,1.03,3.62,4.52,11.36,32.12,100.79,80.82,0.01,0,0.81,1.29,1.35,2.15,87295.41,15.89,44.65,127,27.69,61.24,38.76,0.35
금호전기(주),001210,2012/12,1973/11/05,,1,168.8,92.37,35.8,18.32,135.5,548.06,-1.19,129.68,44.93,42.46,46.17,20.46,-7.29,-18.61,0,-15.36,-11.33,-1.8,0.99,11.02,-17.67,-2.47,-12.68,-26.64,-9478,54914.21,2.35,0.72,1.56,1.27,3.68,6.11,17.69,20.64,99.1,59.77,0.01,0,1.02,1.64,1.64,2.97,-361.13,-0.07,-0.18,-0.51,-0.1,0,0,0
금호전기(주),001210,2013/12,1973/11/05,,1,133.68,73.65,17.62,12.14,186.48,452.72,-0.35,148.42,48.19,34.91,49.66,1.82,4.59,-17.4,0,-9.07,-1.6,12.17,11.24,11.07,-4.67,-0.45,-3.47,-12.22,-3543,55916.35,2.57,0.74,1.92,1.39,3.53,5.41,10.77,33.91,103.3,67.47,0.01,0,0.95,1.91,1.59,2.9,52813.64,9.91,28.24,78.26,13.66,72.39,27.61,-34.19
금호전기(주),001210,2014/12,1973/11/05,,1,87.97,43.94,3.22,-6.02,164.95,492.8,0.35,148.22,44.06,37.74,50.97,15.72,-3.19,8.85,0,11.22,4.54,-11.5,-1.35,11.97,-1.03,0.97,-0.88,-3.57,-978,64709.02,2.87,0.85,2.35,1.59,3.91,5.15,10.89,33.51,93.38,70.83,0.01,0,0.96,2.19,1.85,3.51,76537.17,14.84,36.61,120.59,17.1,59.25,40.75,-6.04
금호전기(주),001210,2015/12,1973/11/05,,1,129.87,62.96,4.17,10.93,162.79,369.04,-0.97,137.9,47.52,38.05,51.82,-11.46,-7.76,-25.11,0,-11.03,-13.48,-0.5,2.41,10.18,-14.22,-2.45,-11.37,-31.94,-7974,57295.9,2.7,0.8,2.11,1.47,3.44,4.52,14.35,25.43,106.01,80.74,0.01,0,0.89,1.95,1.75,3.55,31737.95,6.67,16.79,54.14,8.01,156.85,-56.85,-177.58
금호전기(주),001210,2016/12,1973/11/05,,1,103.06,52.67,4.42,1.51,187.56,295.76,0.62,141.52,50.79,34.78,50.97,4.78,-3.19,-19.86,0,3.97,-9.2,3.46,-1.82,12.26,-4.19,1.7,-3.72,-18.39,-3546,60032.78,2.58,0.89,2.43,1.74,3.6,4.66,12.6,28.97,101.45,78.34,0.01,0,0.96,2.13,1.81,3.62,68194.69,14.81,34.73,133.88,16.42,77.35,22.65,-25.54
금호전기(주),001210,2017/12,1973/11/05,,1,103.07,50.43,5.49,1.48,196.45,180.29,-0.1,149.12,49.7,33.73,54.15,-18.43,-10.99,-39.04,0,-4.57,-9.02,-12.9,-9.03,11.78,-5.96,-0.1,-4.64,-22.42,-3095,48968.75,3,0.78,2.27,1.56,3.1,4.37,9.61,37.97,117.67,83.57,0.01,0,0.79,1.74,1.55,3.09,56086.19,13.68,29.61,130.83,16.56,84.52,15.48,-35.99
금호전기(주),001210,2018/12,1973/11/05,,1,55.17,31.22,9.62,-29.27,390.87,141.4,-5.34,314.06,36.02,20.37,60.41,-77.18,-58.45,-20.88,0,-80.29,-47.16,-69.89,-74.4,-18.77,-27.08,-16.41,-7.22,-32.49,-2969,11079.41,5.63,0.27,0.89,0.49,1.18,1.9,3.64,100.23,308.48,192.03,0,0,0.27,0.68,0.58,1.15,-36426.7,-21.39,-97.43,-443.3,-47.13,0,0,0
금호전기(주),001210,2019/12,1973/11/05,,1,72.18,39.95,16.85,-18.74,333.72,619.58,-0.57,222.85,48.62,23.06,51.05,-18.58,-57.08,-35.52,0,-24.39,-65.53,-42.07,-40.42,26.98,-52.81,-3.29,-27.31,-80.13,-3901,0,8.01,0.52,2.44,0.86,2.96,4.66,5.32,68.62,123.23,78.4,0.01,0.44,0.49,1.92,1.3,2.31,799.55,1.09,2.83,47.83,1.27,1626.93,-1526.93,-4157.08
금호전기(주),001210,2020/12,1973/11/05,,1,77.02,62,13.81,-20.13,1498.44,273.82,-1.48,519.81,67.48,6.26,52.91,-28.29,-7.26,-48.42,0,-64.19,-41.31,28.71,-43.76,26.87,-53.93,-10.75,-34.56,-100.98,-2355,4024.1,8.25,0.64,4.28,1.51,3.64,5.4,6.9,52.88,100.25,67.55,0.01,0.47,0.48,2.35,1.11,1.6,6322.23,9.33,63.06,127670.19,14.01,158.35,-58.35,-385
금호전기(주),001210,2021/12,1973/11/05,,1,103.41,88.19,20.07,2.57,356.63,295.37,-1.54,101.7,77.73,21.9,66.59,-7.74,23.7,86.09,0,2.6,-15.28,42.49,7.47,23.05,-23.74,-11.18,-13.04,-41.79,-688,2528.65,9.48,0.55,3.68,2.05,4.5,6.27,12.09,30.2,81.15,58.21,0.01,0,0.36,4.06,0.75,0.9,4892.56,5.83,47.71,46899.59,11.75,169.87,-69.87,-202.02
금호전기(주),001210,2022/12,1973/11/05,,1,83.62,62.33,17.76,-11.63,381.44,172.4,-1.26,195.59,59.37,20.77,62.11,10.51,-26.28,-22.2,0,-2.01,34.48,-43.69,-2.58,21.45,-36.74,-15.91,-23.21,-61.1,-728,1810.31,13.34,0.63,2.95,2.1,4.86,6.68,10.78,33.87,75.1,54.63,0.01,1.31,0.44,4.48,0.9,1.11,5895.16,9.54,58.01,123952.08,12.81,165.18,-65.18,-286.74
금호타이어(주),073240,2011/12,2005/02/17,,1,67.16,39.05,5.22,-18.66,764.71,84.39,0.93,534.63,38.17,11.56,61.75,10.93,1.26,14.36,0,-0.73,-3.6,10.25,29.29,20.59,-0.69,3.93,-0.55,-7.98,-343,36818.18,4.76,0.8,7.27,1.26,5.61,5.65,5.85,62.43,65.03,64.62,0.01,0.18,0.84,1.6,2.18,3.58,855757.82,17.38,36.57,64.57,21.85,51.46,48.54,-3.14
금호타이어(주),073240,2012/12,2005/02/17,,1,78.79,44.07,6.51,-10.05,414.02,128.36,2,322.2,37.32,19.45,58.57,3.95,-2.91,80.57,0,-3.89,-1.57,-5.09,-0.09,25.34,3.21,7.82,2.69,19.64,1031,33545.92,4.49,0.84,5.43,1.35,5.18,5.9,6.97,52.39,70.52,61.89,0.01,0.24,0.93,1.71,2.22,3.89,937009.28,19.6,42.11,74.18,23.02,51.79,48.21,13.94
금호타이어(주),073240,2013/12,2005/02/17,,1,51.85,33.77,4.9,-33.95,315.91,137.64,2.12,263.87,36.56,24.04,54.84,-9.14,-0.98,25.53,-22.82,2.5,0.21,-3,-23.26,26.47,2.73,7.39,2.12,10.44,695,25022.07,4.27,0.78,3.58,1.23,5.32,5.73,8.36,43.64,68.56,63.69,0.01,0.37,0.81,1.56,2.1,3.48,984735.56,20.8,42.65,78.05,26.62,50.01,49.99,10.25
금호타이어(주),073240,2014/12,2005/02/17,,1,98.96,65.39,11.46,-0.37,262.34,153.05,2.47,234,35.42,27.6,50.4,-7.05,1.49,18.85,35.74,4.8,3.31,-1.66,-4.28,29.45,3.83,7.68,2.76,11.64,860,21763.84,4.05,0.72,2.79,1.13,5.82,5.46,8.17,44.7,62.68,66.9,0.01,0.32,0.81,1.4,2,3.05,1020794.75,21.25,43.2,78.78,29.69,51.37,48.63,12.89
금호타이어(주),073240,2015/12,2005/02/17,,1,66.14,44.12,9.89,-16,314.02,144.67,1.23,284.62,31.26,24.15,53.27,-11.56,8.64,-5.47,0,19.44,15.65,-4.13,-5.93,25.5,-2.22,2.81,-1.35,-5.9,-439,19243.91,3.29,0.61,2.35,0.91,5.43,5.07,7.47,48.86,67.26,71.98,0.01,0.33,0.81,1.1,1.82,2.75,684912.79,13.12,28.49,51.69,22.53,64.12,35.88,-9.85
금호타이어(주),073240,2016/12,2005/02/17,,1,66.72,43.2,7,-15.17,321.85,139.52,1.06,293.56,30.41,23.7,53.36,-3.06,-1.88,-3.56,0,-1.53,-0.68,-4.53,1.1,25.29,-1.29,2.38,-0.73,-3.21,-228,18654.15,3.53,0.57,2.38,0.82,5.4,4.85,8.04,45.4,67.64,75.28,0.01,0.45,0.74,0.99,1.85,2.81,810203.42,15.82,29.62,52.89,27.49,63.43,36.57,-4.68
금호타이어(주),073240,2017/12,2005/02/17,,1,61.39,38.92,6.24,-20.69,389.06,113.34,-1.29,328.17,32.9,20.45,54.82,-2.4,-11.29,-18.77,0,-5.94,-14.45,-4.04,-0.39,15.79,-3.91,-3.38,-2.32,-12.6,-796,18205.98,3.78,0.6,2.68,0.87,5.25,4.53,7.84,46.54,69.54,80.65,0.01,0.52,0.74,1,1.88,2.94,782197.05,17.22,29.31,52.94,27.19,71.55,28.45,-14.36
금호타이어(주),073240,2018/12,2005/02/17,,1,110.23,72.66,22.26,2.96,214.62,93.42,-0.86,214.32,31.88,31.78,47.05,-11.05,-7.09,49.86,0,-7.08,-5.68,-9.97,-16.15,14.43,-7.5,-2.2,-4.38,-16.43,-830,11575.82,3.81,0.58,2.25,0.86,5.09,4.64,7.67,47.57,71.73,78.62,0.01,0.49,0.79,0.96,1.8,2.79,583277.79,13.82,22.89,41.56,22.8,74.19,25.81,-32.91
금호타이어(주),073240,2019/12,2005/02/17,,1,115.9,71.02,11.68,3.79,203.99,90,0.59,219.92,27.66,32.9,48.27,-7.41,-6.92,-3.66,0,-4.34,-1.14,-19.25,-8.26,22.53,-1.83,1.46,-1.06,-3.3,-151,8247.57,3.78,0.58,1.8,0.83,5.39,5.43,9.6,38.03,67.74,67.19,0.01,0.82,1.03,0.94,1.95,3.05,699765.17,17.81,28.66,52.21,29.54,55.97,44.03,-6.2
금호타이어(주),073240,2020/12,2005/02/17,,1,123.14,80.37,16.39,5.72,229.41,81.29,-0.05,229.17,30.43,30.36,46.94,-8.38,-2.12,-9.67,0,-6.91,-5.87,7.7,-3.38,21.76,-3.82,-0.08,-2.13,-6.74,-289,7556.48,3.54,0.56,1.76,0.79,5.25,4.97,11.08,32.95,69.56,73.44,0.01,0,1.05,0.91,1.92,3.04,692946.31,18.02,30.6,58,31.92,65.59,34.41,-11.97
금호타이어(주),073240,2021/12,2005/02/17,,1,104.42,65.23,20.06,1.53,238.82,81.67,-0.52,216.56,36.09,29.51,45.49,19.83,12.9,0.46,0,4.11,3.72,33.88,44.64,17.8,-2.76,-0.98,-1.75,-6.08,-248,9055.28,2.78,0.64,2.12,0.95,5.23,5.2,10.77,33.91,69.78,70.21,0.01,0,1,1.11,1.9,2.99,793882.16,18.28,34.94,66.2,30.52,68.76,31.24,-9.05
금호타이어(주),073240,2022/12,2005/02/17,,1,75.91,41.14,7.39,-12.02,277.24,78.4,0.22,234.35,37.88,26.51,51.15,36.83,8.12,-4,0,5.83,5.09,13.5,38.54,16.98,-2.18,0.59,-1.71,-6.87,-275,12390.01,2.58,0.79,2.82,1.25,5.07,6.02,12.45,29.31,71.93,60.58,0.01,0,0.99,1.45,2.13,3.66,884058.29,18.83,39.05,74.34,24.84,69.22,30.78,-8.76
기아(주),000270,2011/12,1973/07/21,,1,96.96,59.29,20.17,-1.15,123.95,633.53,18.31,141.97,36.61,44.65,18.53,20.55,15.15,35.32,27.35,7.25,16.16,13.43,20.15,23.27,8.15,12.87,12.45,29.08,8573,106910.8,0.19,1.53,3.64,2.42,10.96,19.38,9,40.57,33.31,18.83,0.09,0.05,1.97,4.87,4.15,6.67,9609239,31.76,113.25,342.96,22.25,39.18,60.82,36.62
기아(주),000270,2012/12,1973/07/21,,1,111.39,69.16,19.03,3.52,92.3,787.54,22.46,126.18,34.38,52,11.96,9.38,7.08,24.71,13.15,5.84,10.84,0.58,-1.86,22.66,8.18,11.78,12.34,25.46,9546,116546.3,-0.03,1.51,3.11,2.34,11.08,23.74,9.62,37.95,32.94,15.38,0.1,0.04,2.17,5,4.25,6.9,10518807,32.47,116.52,333.76,22.27,40.36,59.64,36.74
기아(주),000270,2013/12,1973/07/21,,1,124.67,84.59,21.39,7.37,78.63,946.79,35.43,112.12,37.24,55.98,9.23,0.75,11.68,20.22,-1.23,0.57,6.82,20.94,2.57,21.19,8.02,9.8,11.13,20.58,9425,117420.33,-0.21,1.39,2.57,2.17,11.13,24.57,9.34,39.07,32.8,14.86,0.12,0.04,2.1,4.88,3.87,5.93,10532382,29.11,116.56,330.56,22.13,43.07,56.93,36.24
기아(주),000270,2014/12,1973/07/21,,1,139.09,88.31,20.7,11.4,82.55,1050.98,44.94,108.47,40.58,54.78,11.45,-1.05,13.44,11.01,-21.57,3.45,7.39,23.63,40.38,19.84,6.36,7.23,7.75,14.01,7393,116184.77,-0.36,1.22,2.2,2,9.05,20.97,8.5,42.94,40.35,17.41,0.07,0.05,1.78,4.74,3.13,4.78,9773099,23.81,106.03,307.22,20.75,48.31,51.69,30.63
기아(주),000270,2015/12,1973/07/21,,1,126.14,73.36,7.58,8.29,89.97,1131.39,26.43,113.99,40,52.64,13.74,5.15,12.03,7.65,-12.13,28.95,13.12,10.42,26.56,19.93,5.31,5.82,6.05,11.27,6559,122165.58,-0.19,1.14,2.12,1.91,7.19,20.6,8.41,43.39,50.77,17.72,0.04,0.05,1.61,4.28,2.83,4.66,9302466,20.23,78.52,284.15,18.78,51.7,48.3,28.28
기아(주),000270,2016/12,1973/07/21,,1,128.72,74.22,18.86,9.17,91.46,1242.43,17.68,112.78,41.09,52.23,15.85,6.44,10.68,9.81,4.72,3.46,8.65,13.71,15.06,19.79,5.23,5.4,5.69,10.85,6873,130038.66,-0.03,1.09,2.08,1.83,6.37,22,8.78,41.59,57.3,16.59,0.03,0.05,1.5,3.97,2.68,4.63,9880348,19.42,77.14,273.48,18.74,48.27,51.73,27.88
기아(주),000270,2017/12,1973/07/21,,1,141.24,85.48,10.19,12.08,94.68,1255.6,3.01,114.11,41.39,51.37,16.74,1.56,2.76,1.06,-64.86,1.18,2.25,3.49,-3.51,16.66,1.81,1.63,1.88,3.62,2414,132068.38,0.08,1.04,2,1.77,6.15,23.82,9.52,38.32,59.31,15.32,0.03,0.05,1.44,3.94,2.52,4.26,8644452,16.53,67.72,249.33,16.15,64.87,35.13,11.2
기아(주),000270,2018/12,1973/07/21,,1,132.88,84.11,15.45,9.42,90.09,1273.47,5.68,117.73,38.06,52.61,12.91,1.18,-0.97,1.42,19.41,8.43,4.64,-8.92,-15.33,14.75,2.13,2.64,2.22,4.27,2883,133632.74,-0.02,1.04,2,1.73,6.87,26.15,9.54,38.27,53.16,13.96,0.03,0.04,1.51,3.81,2.62,4.24,8196334,15.83,63.44,246.3,15.13,58.63,41.37,14.1
기아(주),000270,2019/12,1973/07/21,,1,124.77,77.83,24.71,7.73,90.99,1354.55,10.65,116.6,38.95,52.36,12.1,7.34,6.87,6.37,58.02,6.37,5.35,9.35,12.09,16.13,3.14,4.11,3.41,6.5,4556,143441.58,-0.01,1.09,2.07,1.77,7.58,27.66,8.94,40.84,48.16,13.19,0.05,0.04,1.58,3.81,2.82,4.49,9339210,16.87,64.94,239.6,16.06,50.14,49.86,19.56
기아(주),000270,2020/12,1973/07/21,,1,123.68,90.05,48.16,8.26,102.37,1397.25,8.81,115.07,43.14,49.42,17.24,1.76,9.3,3.15,-18.56,-1.06,1.8,21.05,-12.51,16.81,2.51,3.87,2.57,5.05,3710,145963.11,0.1,1.02,2.01,1.74,7.78,29.78,8.41,43.4,46.89,12.26,0.06,0.03,1.38,3.78,2.48,3.65,8994227,14.87,61.13,223.52,15.2,54.17,45.83,16.54
기아(주),000270,2021/12,1973/07/21,,1,135.44,102.57,53.49,11.43,91.48,1631.85,29.82,107.83,43.69,52.23,14.38,18.07,10.51,16.79,220.01,0.03,9.44,11.93,-0.09,18.5,6.81,8.18,7.48,14.69,11874,172345.05,0.04,1.1,2.16,1.94,9.85,38.74,9.18,39.77,37.05,9.42,0.15,0.03,1.43,4.48,2.53,3.4,13929520,20.84,95.91,359.79,19.94,37.98,62.02,34.17
기아(주),000270,2022/12,1973/07/21,,1,134.56,98.68,45.53,11.9,87.35,1838.81,31.05,100.56,46.33,53.37,10.51,23.9,10.26,12.68,13.63,-1.29,5.1,16.92,28.45,20.82,6.25,10.79,7.7,14.57,13495,213534.42,-0.15,1.23,2.33,2.24,10.69,43.01,9.82,37.16,34.14,8.49,0.18,0.02,1.57,5.59,2.73,3.67,15807216,21.44,111.55,438.54,18.26,37.96,62.04,34.22
깨끗한나라(주),004540,2011/12,1974/06/19,,1,43.51,24.11,1.17,-34.82,322.33,84.93,1.24,309.07,26.82,23.68,43.06,13.87,3.37,1.25,-70.94,0.1,0.78,11.2,12.34,15.23,0.2,2.82,0.27,1.14,49,23850.52,1.52,1.35,5.65,1.82,11.77,10.52,8.03,45.46,31.02,34.69,0.05,0.07,1.51,1.92,5.22,9.39,66595.4,15.07,21.95,52.68,11.33,48.23,51.77,1.78
깨끗한나라(주),004540,2012/12,1974/06/19,,1,44.75,30.21,1.22,-33.85,263.03,94.75,2.13,263.51,27.41,27.55,38.04,7.75,-4.11,11.56,1111.22,-3.41,-4.88,-1.98,-28.56,16.93,2.27,3.93,3.32,12.98,592,25699.1,1.24,1.46,5.72,2.01,13.98,10,8.39,43.53,26.11,36.52,0.05,0.06,1.65,2.1,5.4,8.79,76641.98,18.08,26.46,62.34,12.1,45.88,54.12,18.75
깨끗한나라(주),004540,2013/12,1974/06/19,,1,64.17,42.92,0.76,-14.76,150.63,109.03,4.69,184.39,26.43,39.9,29.34,2.22,5.46,52.75,11.81,7.19,6.89,1.68,3.65,18.61,2.48,4.85,3.69,10.89,661,20488.98,0.64,1.49,4.39,2.03,16.84,9.36,9.03,40.43,21.67,39.01,0.05,0.06,1.91,2.11,5.53,8.22,79807.32,17.85,26.26,65.12,12.33,46.06,53.94,20.14
깨끗한나라(주),004540,2014/12,1974/06/19,,1,60.43,37.46,1.19,-17.7,160.21,110.31,1.69,189.87,27.03,38.43,34.1,1.39,5.09,1.22,-83.61,3.31,4.23,7.49,23.38,17.35,0.4,1.6,0.57,1.47,92,20054.41,0.58,1.43,3.66,1.95,15.02,9.04,8.83,41.35,24.3,40.36,0.04,0.07,2.05,2.04,5.36,8.32,74834.95,15.93,24.17,55.78,11.4,54.71,45.29,3.52
깨끗한나라(주),004540,2015/12,1974/06/19,,1,55.5,34.71,1.42,-21.53,154.34,106.94,0.99,186.04,26.85,39.32,35.11,3.38,10.5,11.35,0,10.34,10.77,9.77,8.19,16.92,-0.21,0.81,-0.28,-0.79,-60,18050.62,0.58,1.37,3.53,1.88,13.5,9.15,9.16,39.85,27.03,39.88,0.04,0.07,1.87,1.97,5.09,8.18,74341.33,14.32,20.98,42.71,10.95,56.43,43.57,-1.9
깨끗한나라(주),004540,2016/12,1974/06/19,,1,55.7,35.79,2.64,-21.99,148.05,110.96,3.79,179.48,27.65,40.31,31.51,4.04,0.65,3.77,0,-0.32,-0.44,3.61,-1.16,19.18,1.08,3.54,1.46,3.64,0,18779.88,0.67,1.36,3.4,1.86,13.59,8.9,9.39,38.87,26.85,41,0.03,0.08,1.78,1.96,4.97,7.85,99028.17,18.95,28.21,56.86,14.03,51.82,48.18,7.7
깨끗한나라(주),004540,2017/12,1974/06/19,,1,54.38,33.45,2.11,-24.51,204.65,98.97,-5.38,215.63,29.22,32.82,35.38,-6.53,9.69,-10.79,-401.34,6.5,7.31,15.94,24.8,14.1,-3.36,-4.61,-4.05,-11.4,-604,17548.32,0.68,1.2,3.31,1.68,11.37,7.71,7.38,49.45,32.1,47.33,0.03,0.09,1.5,1.77,4.23,6.74,64825.34,11.31,18.55,38.83,9.82,79.23,20.77,-34.23
