회사명,거래소코드,회계년도,자산,유동부채,유동자산,부채,자본,재고자산,매입채무,당기순이익,매출액,판매비와 관리비,매출원가,금융비용
(주)DB하이텍,990,2011-09-01,1331278.0,581948.0,422693.0,998602.0,332675.0,84152.0,25412.28,-42928.0,122676.0,30817.0,102496.0,20404.0
(주)DB하이텍,990,2012-09-01,1211757.0,589658.0,350105.0,915374.0,296383.0,86670.0,26267.774,13444.0,149837.0,27248.0,123603.0,12255.0
(주)DB하이텍,990,2013-09-01,1116377.0,490719.0,255494.0,869776.0,246602.0,86134.0,34802.061,-15014.0,133585.0,24276.0,108125.0,9923.0
(주)DB하이텍,990,2014-09-01,1010428.0,377742.0,232133.0,867083.0,143344.0,72663.0,35183.026,-39329.0,147855.0,22453.0,112963.0,17620.0
(주)DB하이텍,990,2015-09-01,1066650.0,419303.0,313865.0,806948.0,259702.0,89897.0,55489.12,29579.0,188237.0,24945.0,114326.0,17942.0
(주)DB하이텍,990,2016-09-01,950130.0,204512.0,303925.0,628381.0,321749.0,71012.0,43070.322,19149.0,198217.0,25808.0,126463.0,10407.0
(주)DB하이텍,990,2017-09-01,989103.0,150407.0,357974.0,581863.0,407240.0,88527.0,40423.349,9261.0,163900.0,25499.0,104794.0,4584.0
(주)DB하이텍,990,2018-09-01,1058460.0,180760.0,403166.0,518526.0,539934.0,37686.0,35087.685,22535.0,183740.0,24408.0,118644.0,5803.0
(주)DB하이텍,990,2019-09-01,1117102.0,204120.0,432510.0,481152.0,635950.0,56358.0,33803.09,42509.0,222320.0,25832.0,134639.0,5133.0
(주)DB하이텍,990,2020-09-01,1157432.0,259244.0,451466.0,375840.0,781592.0,54522.0,35708.215,42803.0,240647.0,30532.0,142913.0,1176.0
(주)DB하이텍,990,2021-09-01,1362530.0,277764.0,664454.0,381930.0,980600.0,59273.0,40936.471,92762.0,328440.0,35251.0,174138.0,1519.0
(주)DB하이텍,990,2022-09-01,2055879.0,384175.0,1246088.0,477679.0,1578200.0,69772.0,48205.297,194777.0,447380.0,42658.0,184290.0,8966.0
(주)HJ중공업,97230,2011-09-01,7398559.0,2956854.0,2705107.0,5425965.0,1972594.0,321071.0,207717.0,11937.0,986596.0,40815.0,858622.0,68064.0
(주)HJ중공업,97230,2012-09-01,6652449.0,2357048.0,2108217.0,4895816.0,1756633.0,253491.0,189365.0,-62335.0,939608.0,40783.0,890862.0,89500.0
(주)HJ중공업,97230,2013-09-01,6389080.0,2954135.0,2464017.0,4639893.0,1749187.0,614955.0,190253.0,-52749.0,890947.0,35672.0,867087.0,31132.0
(주)HJ중공업,97230,2014-09-01,6291457.0,2732124.0,2523916.0,4664718.0,1626739.0,634538.0,217549.0,-112507.0,878109.0,45797.0,906720.0,46126.0
(주)HJ중공업,97230,2015-09-01,6224679.0,3094384.0,2578368.0,4681092.0,1543587.0,927357.0,292965.0,-54705.0,1382156.0,79421.0,1255386.0,98558.0
(주)HJ중공업,97230,2016-09-01,5243176.0,2339286.0,2165680.0,4123676.0,1119500.0,669752.0,279096.0,-75789.0,1120695.0,46690.0,1060238.0,75871.0
(주)HJ중공업,97230,2017-09-01,4560519.0,2310924.0,2149534.0,3823046.0,737473.0,426548.0,260781.0,-1456.0,1073188.0,63435.0,1057192.0,36170.0
(주)HJ중공업,97230,2018-09-01,3892673.0,2879222.0,1698197.0,3383661.0,509012.0,622551.0,175248.0,-41212.0,671310.0,30538.0,665309.0,35379.0
(주)HJ중공업,97230,2019-09-01,2200406.0,1117896.0,1162076.0,1995673.0,204733.0,456082.0,188582.0,273580.0,403760.0,18080.0,369333.0,21470.0
(주)HJ중공업,97230,2020-09-01,2167359.0,1515698.0,1027269.0,1817283.0,350076.0,167562.0,174791.0,42346.0,471707.0,20099.0,406645.0,12906.0
(주)HJ중공업,97230,2021-09-01,2054009.0,951959.0,907062.0,1793300.0,260709.0,184568.0,228610.0,4488.0,478015.0,20101.0,449658.0,18000.0
(주)HJ중공업,97230,2022-09-01,2428235.0,1034810.0,919574.0,2041011.0,387224.0,210942.0,175170.0,-20499.0,398248.0,27095.0,371060.0,21615.0
(주)MH에탄올,23150,2011-09-01,139982.0,70706.0,30878.0,84136.0,55846.0,4083.0,1910.298,1115.0,10271.0,946.0,8010.0,1081.0
(주)MH에탄올,23150,2012-09-01,136285.0,65880.0,24914.0,78956.0,57329.0,5887.0,1472.832,40.0,11042.0,949.0,8859.0,1562.0
(주)MH에탄올,23150,2013-09-01,126138.0,74139.0,41010.0,88343.0,37795.0,12230.0,0.0,-4784.0,28072.0,1993.0,29571.0,1324.0
(주)MH에탄올,23150,2014-09-01,88935.0,32216.0,29051.0,33333.0,55603.0,8356.0,0.0,-3248.0,12858.0,758.0,9732.0,316.0
(주)MH에탄올,23150,2015-09-01,83645.0,26085.0,28615.0,26734.0,56911.0,5870.0,0.0,1057.0,11690.0,836.0,8680.0,211.0
(주)MH에탄올,23150,2016-09-01,74752.0,12493.0,19942.0,12985.0,61767.0,8602.0,0.0,1038.0,11619.0,875.0,8390.0,183.0
(주)MH에탄올,23150,2017-09-01,85193.0,15751.0,21053.0,18149.0,67044.0,6140.0,0.0,2449.0,12243.0,795.0,8580.0,60.0
(주)MH에탄올,23150,2018-09-01,454365.0,164206.0,35957.0,363628.0,90737.0,6322.0,0.0,-6036.0,28010.0,12820.0,22810.0,10792.0
(주)MH에탄올,23150,2019-09-01,456325.0,268191.0,29207.0,372540.0,83785.0,7431.0,0.0,-2085.0,35046.0,12132.0,23111.0,7558.0
(주)MH에탄올,23150,2020-09-01,450067.0,147029.0,37826.0,374555.0,75512.0,8426.0,0.0,-207.0,41453.0,14698.0,23372.0,7036.0
(주)MH에탄올,23150,2021-09-01,448394.0,280330.0,44116.0,364493.0,83901.0,11116.0,0.0,2052.0,50526.0,14495.0,23186.0,8797.0
(주)MH에탄올,23150,2022-09-01,447157.0,184716.0,50906.0,356121.0,91036.0,8124.0,0.0,2666.0,56773.0,15296.0,27981.0,8199.0
(주)SH에너지화학,2360,2011-09-01,98322.0,29802.0,43243.0,34987.0,63335.0,9159.0,1161.657,740.0,45163.0,1960.0,42139.0,767.0
(주)SH에너지화학,2360,2012-09-01,105529.0,33190.0,51247.0,39159.0,66370.0,12618.0,2564.592,1112.0,50055.0,2115.0,46067.0,829.0
(주)SH에너지화학,2360,2013-09-01,108781.0,32388.0,56926.0,41373.0,67409.0,12551.0,3051.236,123.0,55756.0,3778.0,50893.0,-59.0
(주)SH에너지화학,2360,2014-09-01,113514.0,29323.0,63518.0,34617.0,78897.0,13534.0,3019.903,4848.0,60460.0,3746.0,50687.0,-283.0
(주)SH에너지화학,2360,2015-09-01,117865.0,19589.0,64543.0,25224.0,92641.0,14865.0,1058.296,3629.0,57342.0,4738.0,48262.0,329.0
(주)SH에너지화학,2360,2016-09-01,115977.0,9250.0,75049.0,16470.0,99507.0,17126.0,1316.641,4059.0,52586.0,4975.0,41202.0,687.0
(주)SH에너지화학,2360,2017-09-01,123201.0,8384.0,84997.0,17059.0,106142.0,10099.0,458.192,1607.0,47322.0,4177.0,41265.0,54.0
(주)SH에너지화학,2360,2018-09-01,123981.0,7171.0,87009.0,17392.0,106589.0,21819.0,1350.454,-291.0,46981.0,3364.0,43957.0,127.0
(주)SH에너지화학,2360,2019-09-01,125680.0,7578.0,85866.0,23463.0,102217.0,15996.0,1499.015,-92.0,37593.0,2858.0,35208.0,-73.0
(주)SH에너지화학,2360,2020-09-01,118427.0,6978.0,73566.0,27450.0,90978.0,8633.0,900.924,-1016.0,23154.0,2635.0,21907.0,68.0
(주)SH에너지화학,2360,2021-09-01,119288.0,12611.0,77166.0,28393.0,90894.0,10151.0,1115.193,606.0,40124.0,2608.0,37127.0,-85.0
(주)SH에너지화학,2360,2022-09-01,126449.0,10960.0,83125.0,31588.0,94861.0,22993.0,1649.338,1926.0,45998.0,2819.0,41471.0,-251.0
(주)SIMPAC,9160,2011-09-01,284801.0,116570.0,146008.0,128165.0,156636.0,29600.0,39180.378,7084.0,52556.0,3496.0,40948.0,728.0
(주)SIMPAC,9160,2012-09-01,318568.0,121273.0,163681.0,144448.0,174120.0,32111.0,46678.996,4796.0,55597.0,3899.0,46225.0,522.0
(주)SIMPAC,9160,2013-09-01,335743.0,110979.0,160984.0,131553.0,204190.0,27095.0,37368.742,6484.0,54110.0,4531.0,43143.0,3.0
(주)SIMPAC,9160,2014-09-01,431711.0,161321.0,154977.0,188488.0,243223.0,46627.0,48080.06,25665.0,81118.0,8410.0,70811.0,990.0
(주)SIMPAC,9160,2015-09-01,429766.0,175405.0,181702.0,196827.0,232939.0,63823.0,51827.604,4607.0,82239.0,9197.0,66479.0,1532.0
(주)SIMPAC,9160,2016-09-01,422174.0,135082.0,178710.0,186858.0,235316.0,50258.0,41919.024,-758.0,73605.0,9304.0,61445.0,3417.0
(주)SIMPAC,9160,2017-09-01,389616.0,134587.0,157751.0,155951.0,233665.0,46000.0,42405.006,-674.0,70690.0,10332.0,59933.0,1339.0
(주)SIMPAC,9160,2018-09-01,675630.0,234014.0,313153.0,252074.0,423555.0,100011.0,40195.1,52674.0,111243.0,11791.0,95904.0,1474.0
(주)SIMPAC,9160,2019-09-01,683405.0,218735.0,316601.0,236653.0,446752.0,91365.0,35182.303,2048.0,129767.0,12193.0,109455.0,963.0
(주)SIMPAC,9160,2020-09-01,675642.0,220317.0,321719.0,237952.0,437690.0,119752.0,31957.687,-1788.0,134892.0,11518.0,121756.0,2864.0
(주)SIMPAC,9160,2021-09-01,899930.0,363049.0,535031.0,388386.0,511544.0,167935.0,33913.961,38885.0,192078.0,16975.0,135064.0,19505.0
(주)SIMPAC,9160,2022-09-01,970404.0,343129.0,592329.0,364715.0,605689.0,210389.0,30900.76,23976.0,234641.0,19494.0,178883.0,13668.0
(주)SNT에너지,100840,2011-09-01,256456.0,81297.0,125404.0,99955.0,156501.0,7752.0,36734.198,1695.0,46308.0,5029.0,37456.0,5440.0
(주)SNT에너지,100840,2012-09-01,314651.0,107039.0,183467.0,132868.0,181783.0,15236.0,51624.736,2845.0,61051.0,9277.0,47905.0,1781.0
(주)SNT에너지,100840,2013-09-01,301249.0,82600.0,171020.0,104700.0,196550.0,22971.0,36950.485,5518.0,44719.0,6178.0,36702.0,-2387.0
(주)SNT에너지,100840,2014-09-01,289079.0,61420.0,155777.0,82834.0,206245.0,12661.0,31224.071,4738.0,66849.0,6150.0,55835.0,-221.0
(주)SNT에너지,100840,2015-09-01,313325.0,64165.0,179643.0,84814.0,228511.0,9477.0,26534.734,10872.0,65492.0,6269.0,48985.0,2756.0
(주)SNT에너지,100840,2016-09-01,311114.0,56195.0,180454.0,74988.0,236126.0,5154.0,23063.991,-2329.0,61336.0,6967.0,48906.0,7044.0
(주)SNT에너지,100840,2017-09-01,315117.0,58854.0,180535.0,75058.0,240059.0,2767.0,19219.106,6661.0,40437.0,1680.0,30814.0,53.0
(주)SNT에너지,100840,2018-09-01,293361.0,38039.0,167556.0,57400.0,235962.0,4035.0,20307.064,298.0,39171.0,4750.0,33386.0,780.0
(주)SNT에너지,100840,2019-09-01,324132.0,55580.0,195015.0,77418.0,246715.0,12115.0,33108.106,6591.0,73282.0,5124.0,60428.0,632.0
(주)SNT에너지,100840,2020-09-01,364344.0,95880.0,231406.0,116335.0,248009.0,10688.0,30767.684,2709.0,64427.0,4475.0,53175.0,2100.0
(주)SNT에너지,100840,2021-09-01,331577.0,60342.0,199272.0,83717.0,247861.0,1353.0,20096.466,8035.0,37776.0,3987.0,29532.0,1557.0
(주)SNT에너지,100840,2022-09-01,381489.0,102326.0,241054.0,125137.0,256352.0,9882.0,29126.162,8922.0,54891.0,5410.0,46890.0,2561.0
(주)SNT홀딩스,36530,2011-09-01,2069013.0,565772.0,993879.0,757161.0,1311852.0,288296.0,346262.389,22254.0,1211895.0,94996.0,1057008.0,26607.0
(주)SNT홀딩스,36530,2012-09-01,2113087.0,566218.0,1030187.0,791900.0,1321187.0,317017.0,340291.084,14676.0,1215269.0,89275.0,1071076.0,17065.0
(주)SNT홀딩스,36530,2013-09-01,2082255.0,506627.0,1014654.0,724782.0,1357473.0,335080.0,294082.825,12437.0,1160534.0,83320.0,1006287.0,15388.0
(주)SNT홀딩스,36530,2014-09-01,1975062.0,419321.0,928723.0,614132.0,1360930.0,289506.0,255444.709,19082.0,1138901.0,75698.0,1012324.0,15262.0
(주)SNT홀딩스,36530,2015-09-01,2217642.0,492481.0,1182450.0,701846.0,1515796.0,314741.0,237025.691,-2653.0,1161359.0,86566.0,961404.0,18178.0
(주)SNT홀딩스,36530,2016-09-01,2132781.0,394629.0,1128515.0,593204.0,1539577.0,264055.0,202192.439,1534.0,1093596.0,74943.0,957829.0,35197.0
(주)SNT홀딩스,36530,2017-09-01,2164168.0,399751.0,1184374.0,591347.0,1572821.0,262239.0,205402.601,12686.0,1106907.0,86951.0,946407.0,33789.0
(주)SNT홀딩스,36530,2018-09-01,2097534.0,425423.0,1153470.0,601040.0,1496494.0,240973.0,201463.403,10103.0,990366.0,89115.0,870494.0,18548.0
(주)SNT홀딩스,36530,2019-09-01,2182473.0,377043.0,1233376.0,604364.0,1578108.0,263318.0,219778.312,44121.0,1083989.0,78406.0,923314.0,6869.0
(주)SNT홀딩스,36530,2020-09-01,2322551.0,491024.0,1352615.0,690219.0,1632332.0,245711.0,229053.761,22723.0,1005060.0,59153.0,873312.0,12048.0
(주)SNT홀딩스,36530,2021-09-01,2379697.0,426802.0,1334198.0,619177.0,1760520.0,258097.0,180878.984,67332.0,1011016.0,64267.0,861274.0,6517.0
(주)SNT홀딩스,36530,2022-09-01,2517537.0,525076.0,1458128.0,691404.0,1826133.0,338304.0,245999.859,51282.0,1073768.0,75789.0,918839.0,16781.0
(주)STX,11810,2011-09-01,5479018.0,2118121.0,1600468.0,3442056.0,2036962.0,436905.0,336809.0,165430.0,2316119.0,92288.0,2122680.0,185648.0
(주)STX,11810,2012-09-01,5374045.0,2402781.0,1568246.0,3680095.0,1693950.0,225587.0,425144.0,-244755.0,2702759.0,105319.0,2792445.0,84038.0
(주)STX,11810,2013-09-01,1853764.0,1522736.0,919383.0,2024695.0,-170931.0,169344.0,215168.0,244365.0,785931.0,76503.0,1530575.0,-390862.0
(주)STX,11810,2014-09-01,1158789.0,663110.0,770608.0,1040746.0,118043.0,161546.0,100897.0,4442.0,578701.0,45292.0,515309.0,46152.0
(주)STX,11810,2015-09-01,1232014.0,842198.0,932555.0,1181593.0,50421.0,284522.0,139112.0,-46496.0,513509.0,67484.0,473343.0,68642.0
(주)STX,11810,2016-09-01,781622.0,800986.0,540230.0,1087469.0,-305847.0,259177.0,123855.0,-16874.0,545994.0,30852.0,449690.0,50046.0
(주)STX,11810,2017-09-01,595348.0,497850.0,441043.0,543458.0,51890.0,156135.0,74094.0,-2015.0,615575.0,18576.0,580037.0,33155.0
(주)STX,11810,2018-09-01,536914.0,442205.0,401101.0,476897.0,60017.0,147476.0,94616.0,-2812.0,471060.0,18338.0,468551.0,16284.0
(주)STX,11810,2019-09-01,586729.0,466604.0,417872.0,513351.0,73378.0,116513.0,98095.0,156.0,476821.0,21567.0,437479.0,37121.0
(주)STX,11810,2020-09-01,457050.0,362483.0,249312.0,406662.0,50388.0,53381.0,78089.0,-3706.0,289569.0,18422.0,269706.0,14789.0
(주)STX,11810,2021-09-01,657373.0,454179.0,367905.0,548583.0,108790.0,103835.0,136059.0,-2612.0,382834.0,26893.0,355868.0,26444.0
(주)STX,11810,2022-09-01,760105.0,524411.0,473167.0,637144.0,122961.0,116869.0,132655.0,-9545.0,439064.0,24614.0,430217.0,56347.0
(주)TCC스틸,2710,2011-09-01,432343.0,162293.0,183327.0,222687.0,209656.0,84963.0,40938.118,-3308.0,111510.0,6391.0,101834.0,7310.0
(주)TCC스틸,2710,2012-09-01,446814.0,161882.0,180448.0,236658.0,210156.0,77023.0,28790.843,3029.0,112736.0,7770.0,101624.0,2755.0
(주)TCC스틸,2710,2013-09-01,581077.0,192753.0,252437.0,369487.0,211590.0,117070.0,38555.072,-9769.0,157932.0,12850.0,156376.0,3084.0
(주)TCC스틸,2710,2014-09-01,567420.0,243422.0,245058.0,370677.0,196744.0,132494.0,39154.123,-11588.0,172414.0,12847.0,165160.0,9675.0
(주)TCC스틸,2710,2015-09-01,416643.0,193720.0,165000.0,322128.0,94515.0,58324.0,38978.051,27234.0,209497.0,12226.0,197588.0,-64652.0
(주)TCC스틸,2710,2016-09-01,363925.0,139755.0,213289.0,270811.0,93114.0,54076.0,30742.752,1705.0,184039.0,8225.0,172988.0,2834.0
(주)TCC스틸,2710,2017-09-01,290880.0,96331.0,131143.0,188577.0,102303.0,59535.0,20946.288,898.0,128191.0,8203.0,117268.0,2174.0
(주)TCC스틸,2710,2018-09-01,293784.0,164421.0,144088.0,186857.0,106927.0,62619.0,26622.217,2472.0,128771.0,6078.0,119092.0,1618.0
(주)TCC스틸,2710,2019-09-01,319349.0,99905.0,159741.0,203436.0,115913.0,77129.0,28736.332,2552.0,148990.0,6756.0,138074.0,4632.0
(주)TCC스틸,2710,2020-09-01,321229.0,180804.0,158432.0,204513.0,116716.0,67710.0,31948.376,1142.0,164298.0,7052.0,157381.0,278.0
(주)TCC스틸,2710,2021-09-01,382407.0,166545.0,198508.0,240015.0,142392.0,92292.0,46221.555,6852.0,205248.0,9448.0,187934.0,3965.0
(주)TCC스틸,2710,2022-09-01,484697.0,216153.0,277855.0,297413.0,187284.0,117925.0,49021.394,2362.0,255377.0,9887.0,232551.0,17137.0
(주)강원랜드,35250,2011-09-01,2520924.0,326048.0,981917.0,343132.0,2177792.0,1935.0,1338.825,99490.0,327886.0,67664.0,131278.0,140.0
(주)강원랜드,35250,2012-09-01,2787936.0,440118.0,1130788.0,465403.0,2322534.0,1360.0,1708.419,74139.0,333831.0,68798.0,166782.0,149.0
(주)강원랜드,35250,2013-09-01,2900087.0,382655.0,1166925.0,415153.0,2484934.0,1264.0,2211.709,96166.0,376303.0,68186.0,177574.0,4766.0
(주)강원랜드,35250,2014-09-01,3183378.0,469910.0,1394984.0,499873.0,2683505.0,970.0,1532.058,99337.0,395642.0,75990.0,192928.0,42.0
(주)강원랜드,35250,2015-09-01,3491308.0,541278.0,1537710.0,602542.0,2888765.0,1111.0,3540.253,115968.0,414590.0,77256.0,184868.0,42.0
(주)강원랜드,35250,2016-09-01,3768243.0,541596.0,1678960.0,570672.0,3197571.0,1406.0,3829.601,124313.0,438911.0,83865.0,196984.0,59.0
(주)강원랜드,35250,2017-09-01,4045831.0,611359.0,2235859.0,632952.0,3412879.0,1610.0,2482.004,119200.0,395799.0,76673.0,184202.0,208.0
(주)강원랜드,35250,2018-09-01,4193817.0,599096.0,1877800.0,606896.0,3586920.0,1109.0,3273.725,92539.0,369529.0,75763.0,171661.0,237.0
(주)강원랜드,35250,2019-09-01,4169769.0,460316.0,1843626.0,478081.0,3691688.0,2460.0,2640.861,128646.0,407100.0,79639.0,189068.0,191.0
(주)강원랜드,35250,2020-09-01,3743435.0,350051.0,1411774.0,455954.0,3287481.0,3193.0,122.555,-40112.0,77027.0,27180.0,115209.0,-806.0
(주)강원랜드,35250,2021-09-01,3724283.0,390529.0,1683143.0,477816.0,3246467.0,2856.0,3530.488,18857.0,245561.0,28398.0,192671.0,1393.0
(주)강원랜드,35250,2022-09-01,3968530.0,533967.0,1362565.0,611352.0,3357178.0,3885.0,2839.47,75440.0,398127.0,30898.0,248633.0,28441.0
(주)갤럭시아에스엠,11420,2011-09-01,44423.0,14167.0,19121.0,19129.0,25295.0,0.0,750.247,2984.0,12870.0,1056.0,10019.0,773.0
(주)갤럭시아에스엠,11420,2012-09-01,41368.0,13630.0,22310.0,16500.0,24868.0,0.0,1770.965,183.0,10301.0,571.0,9425.0,113.0
(주)갤럭시아에스엠,11420,2013-09-01,42688.0,14330.0,25848.0,19560.0,23128.0,140.0,1281.034,-754.0,20172.0,2025.0,18512.0,147.0
(주)갤럭시아에스엠,11420,2014-09-01,42886.0,17502.0,25076.0,21486.0,21400.0,118.0,1921.993,-366.0,17016.0,1926.0,16016.0,-592.0
(주)갤럭시아에스엠,11420,2015-09-01,70367.0,17695.0,46474.0,21311.0,49056.0,139.0,1911.898,-308.0,24455.0,1956.0,22337.0,397.0
(주)갤럭시아에스엠,11420,2016-09-01,58236.0,11915.0,37081.0,12943.0,45294.0,0.0,1949.545,-711.0,15255.0,1749.0,14337.0,126.0
(주)갤럭시아에스엠,11420,2017-09-01,53371.0,8868.0,33066.0,10016.0,43355.0,0.0,2146.025,-1682.0,10003.0,921.0,10814.0,17.0
(주)갤럭시아에스엠,11420,2018-09-01,41540.0,6078.0,19690.0,6189.0,35350.0,0.0,1296.08,-870.0,5311.0,869.0,7363.0,9.0
(주)갤럭시아에스엠,11420,2019-09-01,33708.0,12253.0,18834.0,12390.0,21318.0,0.0,3270.514,384.0,7965.0,157.0,7003.0,63.0
(주)갤럭시아에스엠,11420,2020-09-01,28597.0,5328.0,12248.0,7098.0,21499.0,0.0,675.825,639.0,5219.0,400.0,4061.0,17.0
(주)갤럭시아에스엠,11420,2021-09-01,40323.0,8045.0,17602.0,8279.0,32043.0,4590.0,1263.411,1203.0,8144.0,453.0,6136.0,16.0
(주)갤럭시아에스엠,11420,2022-09-01,41441.0,5194.0,18997.0,5799.0,35642.0,8637.0,237.66,1001.0,7163.0,1626.0,4576.0,6.0
(주)경농,2100,2011-09-01,221269.0,58158.0,131145.0,64972.0,156297.0,41830.0,1281.576,-2654.0,12930.0,7533.0,8530.0,585.0
(주)경농,2100,2012-09-01,229336.0,62581.0,133427.0,68555.0,160782.0,35297.0,2908.017,-2316.0,11858.0,7389.0,6708.0,3012.0
(주)경농,2100,2013-09-01,308952.0,118047.0,181549.0,138524.0,170427.0,60124.0,4108.983,-2770.0,62467.0,16542.0,47261.0,3028.0
(주)경농,2100,2014-09-01,307953.0,106059.0,172143.0,134052.0,173901.0,52546.0,3519.356,-4935.0,57607.0,18184.0,44263.0,2108.0
(주)경농,2100,2015-09-01,348225.0,125904.0,193519.0,162524.0,185701.0,69718.0,9967.618,-2472.0,63437.0,19579.0,45660.0,2504.0
(주)경농,2100,2016-09-01,301403.0,81911.0,141740.0,108700.0,192702.0,73972.0,8994.415,-3475.0,65998.0,19797.0,49557.0,1803.0
(주)경농,2100,2017-09-01,363714.0,133737.0,192298.0,161249.0,202465.0,74660.0,11958.448,-4454.0,68711.0,23745.0,51424.0,1397.0
(주)경농,2100,2018-09-01,382461.0,146585.0,207866.0,167072.0,215389.0,80156.0,11286.989,1258.0,73296.0,23587.0,51606.0,2165.0
(주)경농,2100,2019-09-01,403244.0,140904.0,214497.0,194798.0,208446.0,86062.0,7456.297,-7942.0,84228.0,27216.0,63985.0,3098.0
(주)경농,2100,2020-09-01,413522.0,158923.0,228498.0,198056.0,215466.0,91724.0,21027.926,-3169.0,93079.0,26423.0,67906.0,1994.0
(주)경농,2100,2021-09-01,437767.0,167917.0,254686.0,193487.0,244280.0,96705.0,14974.054,938.0,100520.0,26196.0,74567.0,2139.0
(주)경농,2100,2022-09-01,485487.0,182103.0,297927.0,225341.0,260146.0,121812.0,19378.541,1868.0,152623.0,25487.0,115032.0,7954.0
(주)경동나비엔,9450,2011-09-01,222939.0,72600.0,110386.0,78581.0,144359.0,36722.0,36021.384,3353.0,77371.0,14858.0,60915.0,153.0
(주)경동나비엔,9450,2012-09-01,252664.0,94869.0,130603.0,104961.0,147703.0,41724.0,59748.257,1185.0,83231.0,14907.0,66397.0,144.0
(주)경동나비엔,9450,2013-09-01,353111.0,146630.0,151432.0,167403.0,185708.0,80319.0,46727.057,3655.0,139276.0,32975.0,98992.0,830.0
(주)경동나비엔,9450,2014-09-01,403798.0,184019.0,159182.0,211670.0,192127.0,80776.0,53729.337,3831.0,127560.0,35546.0,88431.0,1496.0
(주)경동나비엔,9450,2015-09-01,441138.0,214849.0,191357.0,239763.0,201374.0,102918.0,53836.903,7527.0,152651.0,54013.0,90204.0,1571.0
(주)경동나비엔,9450,2016-09-01,420460.0,175097.0,169961.0,192767.0,227694.0,97087.0,59013.002,11231.0,175255.0,62755.0,96105.0,1150.0
(주)경동나비엔,9450,2017-09-01,505445.0,229305.0,239243.0,247770.0,257675.0,132538.0,0.0,12709.0,198192.0,72461.0,107097.0,957.0
(주)경동나비엔,9450,2018-09-01,635835.0,327349.0,336223.0,360975.0,274860.0,197596.0,106465.703,2205.0,200201.0,83449.0,106583.0,1895.0
(주)경동나비엔,9450,2019-09-01,634485.0,304964.0,324120.0,337604.0,296881.0,167358.0,83400.923,11597.0,233650.0,91266.0,132119.0,2273.0
(주)경동나비엔,9450,2020-09-01,726603.0,342764.0,365050.0,398959.0,327644.0,206132.0,93279.569,7067.0,221456.0,90594.0,108440.0,2195.0
(주)경동나비엔,9450,2021-09-01,869734.0,390615.0,477059.0,446849.0,422885.0,256208.0,129623.986,30661.0,333496.0,129111.0,174977.0,1841.0
(주)경동나비엔,9450,2022-09-01,1102403.0,473970.0,622859.0,591319.0,511085.0,373753.0,139998.956,9997.0,322264.0,198576.0,137858.0,3744.0
(주)경동도시가스,267290,2017-09-01,537182.0,172664.0,211000.0,253845.0,283337.0,1352.0,143628.193,1520.0,206334.0,18984.0,185377.0,107.0
(주)경동도시가스,267290,2018-09-01,662995.0,270594.0,336045.0,347670.0,315324.0,1635.0,231723.978,3630.0,342912.0,20423.0,318748.0,109.0
(주)경동도시가스,267290,2019-09-01,612565.0,202689.0,280244.0,278028.0,334537.0,2505.0,163742.101,1827.0,259080.0,21235.0,236033.0,91.0
(주)경동도시가스,267290,2020-09-01,580518.0,146800.0,215618.0,233192.0,347325.0,1404.0,109604.936,-90.0,170375.0,20949.0,150390.0,73.0
(주)경동도시가스,267290,2021-09-01,664548.0,211823.0,291109.0,291034.0,373514.0,1370.0,172270.486,1327.0,244800.0,21250.0,221838.0,199.0
(주)경동도시가스,267290,2022-09-01,843267.0,372026.0,477293.0,446777.0,396489.0,1899.0,331899.224,4150.0,486955.0,21828.0,461519.0,533.0
(주)경동인베스트,12320,2011-09-01,761587.0,261948.0,395474.0,342771.0,418816.0,1489.0,237484.363,7934.0,350469.0,13497.0,329990.0,275.0
(주)경동인베스트,12320,2012-09-01,944129.0,405314.0,545890.0,488822.0,455307.0,1102.0,381771.142,5375.0,536236.0,14176.0,514521.0,318.0
(주)경동인베스트,12320,2013-09-01,1029073.0,426856.0,611922.0,541063.0,488010.0,20541.0,363796.81,9346.0,609379.0,22457.0,575802.0,1513.0
(주)경동인베스트,12320,2014-09-01,1179552.0,459475.0,670446.0,615987.0,563566.0,17392.0,350055.665,12196.0,630291.0,26962.0,599715.0,1579.0
(주)경동인베스트,12320,2015-09-01,1111273.0,274986.0,518617.0,488720.0,622554.0,20422.0,169085.418,3178.0,440180.0,32042.0,408582.0,1934.0
(주)경동인베스트,12320,2016-09-01,1001860.0,182516.0,368794.0,404488.0,597373.0,20320.0,104712.109,10075.0,267038.0,29799.0,230095.0,1801.0
(주)경동인베스트,12320,2017-09-01,560566.0,59881.0,218474.0,192644.0,367922.0,27507.0,1586.981,25698.0,91231.0,11358.0,84220.0,2955.0
(주)경동인베스트,12320,2018-09-01,611943.0,56590.0,190009.0,181458.0,430485.0,31988.0,1864.606,29233.0,141246.0,9754.0,101556.0,2933.0
(주)경동인베스트,12320,2019-09-01,598121.0,71571.0,234037.0,184703.0,413418.0,41322.0,4049.811,9918.0,177329.0,13973.0,147072.0,3625.0
(주)경동인베스트,12320,2020-09-01,595000.0,70524.0,223974.0,175137.0,419862.0,41067.0,5175.729,5060.0,204685.0,14240.0,185990.0,2328.0
