회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융비용(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)비지에프,027410,2017/03,1743000,696233,841669,901838,841161,82698,33280,1184592,189559,956661,0,0,2652
(주)비지에프,027410,2018/03,1461577,44530,403914,58836,1402741,0,2920,5811,4817,0,0,0,454
(주)비지에프,027410,2019/03,1503299,13545,272993,24732,1478567,0,16105,19632,4957,0,0,0,83
(주)비지에프,027410,2020/03,1515637,17327,275844,47175,1468462,0,28892,35193,4533,0,0,0,2756
(주)비지에프,027410,2021/03,1540939,23232,400700,54933,1486006,0,34473,24115,5284,0,0,0,645
(주)비지에프,027410,2022/03,1561604,22099,155293,56804,1504799,0,12029,29875,5415,0,0,0,15578
(주)비지에프리테일,282330,2018/03,1240349,671445,510600,875067,365282,78544,23358,1316148,195075,1093233,0,0,1949
(주)비지에프리테일,282330,2019/03,2006911,949122,641128,1536585,470326,93644,22794,1349444,202368,1118495,0,0,5490
(주)비지에프리테일,282330,2020/03,2128035,943865,686023,1564990,563046,87405,16362,1392118,214025,1154880,0,0,6428
(주)비지에프리테일,282330,2021/03,2364248,1013324,799403,1715779,648469,125823,18597,1497685,227012,1246063,0,0,6058
(주)비지에프리테일,282330,2022/03,2614280,1065268,785276,1858250,756030,128836,26622,1686553,256405,1391316,0,0,11624
(주)빙그레,005180,2011/03,484656,97651,258922,122922,361734,35436,3323,140462,35000,102490,53833295,0,99
(주)빙그레,005180,2012/03,512064,93663,271135,121416,390648,57215,6100,150988,38044,106316,60001333,0,120
(주)빙그레,005180,2013/03,571681,111531,316977,142612,429070,57155,1484,161731,41783,116654,65858196,0,150
(주)빙그레,005180,2014/03,585259,97146,311439,125387,459872,58399,2774,167514,42794,122287,54660050,0,58
(주)빙그레,005180,2015/03,600266,87911,322922,117071,483195,68643,4023,159029,40242,115207,48759374,0,75
(주)빙그레,005180,2016/03,623971,86661,328434,116494,507477,50299,2392,166664,42252,122618,47323648,0,240
(주)빙그레,005180,2017/03,637350,100217,354151,121848,515503,48545,3366,173059,43975,126231,46831828,0,165
(주)빙그레,005180,2018/03,644730,112462,366516,128316,516415,50087,3049,166865,36070,128735,52106864,0,147
(주)빙그레,005180,2019/03,679004,124111,394926,145026,533979,53139,5173,173767,35468,133158,58472336,0,77
(주)빙그레,005180,2020/03,696632,119992,404801,142758,553873,58158,4884,190757,41234,145069,50805557,0,160
(주)빙그레,005180,2021/03,740932,133986,292928,159021,581911,63183,5255,209181,45641,157842,59553690,0,178
(주)빙그레,005180,2022/03,748816,166530,285162,191050,557765,78178,4067,231360,48955,177427,61207818,0,326
(주)사조대림,003960,2011/03,227126,69916,103997,85429,141697,20851,4039,81034,14482,63170,39641222,0,41
(주)사조대림,003960,2012/03,296436,139393,134708,155677,140758,32912,819,87111,15982,70147,39413321,0,784
(주)사조대림,003960,2013/03,297583,136396,140176,163591,133992,32494,200,92854,18185,72453,0,0,932
(주)사조대림,003960,2014/03,291263,125990,144205,156107,135157,35764,1483,88356,18871,67327,55631640,0,718
(주)사조대림,003960,2015/03,289736,126372,145690,152793,136943,38153,3852,101384,20255,80546,0,0,527
(주)사조대림,003960,2016/03,347261,134933,104206,169169,178091,38915,259,99284,22159,76628,0,0,565
(주)사조대림,003960,2017/03,338589,114363,100027,156045,182543,33837,3182,117579,23313,91423,0,0,395
(주)사조대림,003960,2018/03,346933,120846,106871,151788,195146,33475,3476,105417,15371,85939,0,0,537
(주)사조대림,003960,2019/03,346474,121908,126328,148629,197845,52956,226,103802,16804,85961,0,0,587
(주)사조대림,003960,2020/03,628939,238050,247884,329546,299392,111724,3741,269701,31783,230101,0,0,1732
(주)사조대림,003960,2021/03,662994,236576,280475,327704,335289,115623,13394,286791,29885,240993,0,0,1220
(주)사조대림,003960,2022/03,744772,312035,376978,355083,389689,157316,14523,343848,33913,291655,141867299,0,1198
(주)사조오양,006090,2011/03,155125,74728,68579,90502,64623,21010,2918,32726,939,28361,0,0,833
(주)사조오양,006090,2012/03,172991,92237,82046,104330,68661,19370,1998,31243,1020,28576,8599244,0,1152
(주)사조오양,006090,2013/03,178318,86362,84878,108463,69854,19798,-2281,28483,1054,27952,9169496,0,994
(주)사조오양,006090,2014/03,173530,74291,55224,100213,73317,21132,-2675,26631,1021,27986,8307409,0,892
(주)사조오양,006090,2015/03,181546,71811,46097,103510,78036,20469,1805,26180,973,23032,8396363,0,819
(주)사조오양,006090,2016/03,286875,126099,74376,168126,118749,36037,2012,62029,4089,52942,17790374,0,1330
(주)사조오양,006090,2017/03,289988,124507,79115,158461,131526,40017,4435,67956,4698,58122,25316131,0,852
(주)사조오양,006090,2018/03,307671,123051,93353,156468,151203,37840,3897,70536,4634,60558,23850780,0,830
(주)사조오양,006090,2019/03,315575,133103,100064,160830,154745,49485,591,71563,5159,64948,26649710,0,899
(주)사조오양,006090,2020/03,309708,117741,110956,139154,170554,53539,2853,79357,5235,69069,19438419,0,951
(주)사조오양,006090,2021/03,317135,110394,130287,130941,186194,52264,2457,81112,5656,68066,24875695,0,584
(주)사조오양,006090,2022/03,317370,107275,121136,120745,196625,60491,199,82564,5972,71638,25747057,0,539
(주)삼성출판사,068290,2011/03,73180,5582,27146,10698,62482,10310,1618,15378,5646,8744,2214363,0,18
(주)삼성출판사,068290,2012/03,77213,7212,28847,12734,64479,10519,524,14382,5483,8568,2089287,0,38
(주)삼성출판사,068290,2013/03,76408,5049,30022,10640,65769,10237,638,14653,5703,8290,1987630,0,1
(주)삼성출판사,068290,2014/03,78815,5925,33044,11289,67526,10769,1209,14775,5276,8318,2460368,0,0
(주)삼성출판사,068290,2015/03,79942,5320,35344,10610,69332,11152,967,11793,4785,6156,1816364,0,2
(주)삼성출판사,068290,2016/03,77798,4883,35710,8952,68846,11598,588,12042,4292,7421,1789288,0,6
(주)삼성출판사,068290,2017/03,79073,5006,36691,9477,69595,12924,622,11402,4375,6539,1787344,0,0
(주)삼성출판사,068290,2018/03,79606,6319,36986,10352,69254,12928,7,11358,5256,6253,2243114,0,2
(주)삼성출판사,068290,2019/03,81546,6462,38029,10587,70960,13926,3223,12230,6567,6328,2189828,0,5
(주)삼성출판사,068290,2020/03,78824,7293,38022,10950,67874,14572,-84,13534,7305,6267,2373709,0,20
(주)삼성출판사,068290,2021/03,153363,9076,43107,28234,125129,16023,523,14305,6702,6886,1689178,0,64
(주)삼성출판사,068290,2022/03,209030,9856,50834,39650,169380,14907,495,12197,6456,5931,1532627,0,13
(주)삼양사,145990,2012/03,886672,434855,488171,472422,414250,144262,10644,314582,31553,280938,125145000,0,3079
(주)삼양사,145990,2013/03,783531,328415,369650,373738,409793,130125,1592,304009,34821,266938,136412000,0,3071
(주)삼양사,145990,2014/03,835648,297023,335760,349160,486489,117000,7387,306855,37213,262723,110853000,0,1729
(주)삼양사,145990,2015/03,1010830,328263,385191,436266,574564,149488,5452,282500,34615,241827,63211000,0,3735
(주)삼양사,145990,2016/03,1560219,433917,665703,566263,993956,201795,28438,393020,47043,311317,110789000,0,6186
(주)삼양사,145990,2017/03,1695700,396777,789366,657754,1037946,209095,8953,383490,54099,318128,73743000,0,12868
(주)삼양사,145990,2018/03,1647443,294995,567270,581480,1065963,210549,21542,396080,51181,319864,81909541,0,4427
(주)삼양사,145990,2019/03,1876998,368702,693027,823669,1053329,216183,8875,378524,57730,316281,69104000,0,3720
(주)삼양사,145990,2020/03,1972178,318620,782559,922924,1049254,234292,26065,375553,52977,306533,99872000,0,4138
(주)삼양사,145990,2021/03,2114116,519457,757779,981066,1133050,253516,29068,405437,54104,333984,120928000,0,4844
(주)삼양사,145990,2022/03,2299686,409515,811509,1095765,1203921,303095,35796,470468,60685,404260,111695000,0,4879
(주)삼양패키징,272550,2018/03,495426,242557,92623,249638,245788,19462,37,75549,8261,65478,26131004,0,1893
(주)삼양패키징,272550,2019/03,572443,99417,112723,313704,258739,31531,426,77533,8587,66575,24002122,0,1932
(주)삼양패키징,272550,2020/03,560925,88642,119141,283403,277521,21885,1975,81581,9264,68331,15937824,0,1811
(주)삼양패키징,272550,2021/03,571182,149074,140462,273852,297330,20495,3815,82097,8594,67741,17624529,0,1633
(주)삼양패키징,272550,2022/03,636921,79350,203644,291548,345373,29082,480,97129,11403,83916,24285394,0,2218
(주)삼양홀딩스,000070,2011/03,1640065,538433,512010,624865,1015200,163496,14072,464870,40831,422031,0,0,3968
(주)삼양홀딩스,000070,2012/03,960547,46146,163036,186800,773747,3079,45070,93835,9417,79304,6954000,0,1353
(주)삼양홀딩스,000070,2013/03,1176885,38430,151707,183097,993788,3421,10444,75002,8903,55007,5241000,0,1059
(주)삼양홀딩스,000070,2014/03,1131671,125167,139006,170715,960955,3088,8676,61870,8407,45156,7846000,0,1066
(주)삼양홀딩스,000070,2015/03,1276815,40967,219218,240464,1036351,2658,13661,58763,8860,35857,12012383,0,1686
(주)삼양홀딩스,000070,2016/03,1282613,40820,226731,241263,1041350,3624,17805,50721,10149,22625,9600077,0,1323
(주)삼양홀딩스,000070,2017/03,1573347,86134,214942,222717,1350630,0,14604,27388,8251,4454,3538000,0,1258
(주)삼양홀딩스,000070,2018/03,1597221,22430,285791,221043,1376179,0,20184,29293,8335,879,78000,0,1150
(주)삼양홀딩스,000070,2019/03,1606065,112503,303745,217275,1388791,0,16467,25237,8068,886,0,0,1152
(주)삼양홀딩스,000070,2020/03,1620461,25584,325519,233972,1386489,0,30914,40091,7385,811,0,0,933
(주)삼양홀딩스,000070,2021/03,1798328,45270,365089,259372,1538956,0,76741,88551,10860,822,0,0,927
(주)삼양홀딩스,000070,2022/03,2147487,172060,323128,380921,1766566,29314,44769,75250,18016,10399,1091000,0,1123
(주)삼영,003720,2011/03,179203,50535,82186,65105,114098,17056,4268,51178,3479,42169,31021708,0,116
(주)삼영,003720,2012/03,190192,51098,96816,63961,126231,13950,3541,46200,3474,38678,26800327,0,149
(주)삼영,003720,2013/03,178055,30179,72190,43380,134674,13977,143,37946,3392,34315,23821916,0,40
(주)삼영,003720,2014/03,170626,26893,47719,39271,131355,12438,-1389,34494,3062,32689,19928108,0,42
(주)삼영,003720,2015/03,158701,28932,41356,38926,119775,11490,-568,24978,2307,23080,13391462,0,118
(주)삼영,003720,2016/03,149670,25877,34875,34031,115640,8507,-243,23023,2079,21013,10585415,0,132
(주)삼영,003720,2017/03,114326,25309,35821,32260,82066,8498,-1878,23022,2192,21986,11489625,0,102
(주)삼영,003720,2018/03,84286,27548,39758,33192,51094,8032,-2009,21901,2342,21346,14210434,0,102
(주)삼영,003720,2019/03,81787,26837,42563,36759,45028,8691,-842,21118,2360,19519,12422523,0,95
(주)삼영,003720,2020/03,80926,27565,41903,37112,43814,9190,113,23652,2061,21548,9445170,0,94
(주)삼영,003720,2021/03,75990,22719,40462,31553,44437,7191,424,23345,2033,21231,8313170,0,69
(주)삼영,003720,2022/03,83612,26030,44445,33430,50182,8044,1348,29152,2629,25208,9325458,0,75
(주)삼원강재,023000,2012/03,215310,73245,135676,77964,137345,46448,6116,87311,3953,75549,49291514,0,93
(주)삼원강재,023000,2013/03,215074,59789,131340,65227,149846,32361,4007,87302,3432,79629,45309801,0,11
(주)삼원강재,023000,2014/03,214613,48781,118376,54120,160493,32983,4509,71401,2634,63688,34881200,0,14
(주)삼원강재,023000,2015/03,220791,46740,114485,52620,168172,32262,3436,64219,2851,57661,32426246,0,19
(주)삼원강재,023000,2016/03,224175,39278,105955,46498,177677,28242,3608,67998,2908,60705,26723595,0,253
(주)삼원강재,023000,2017/03,236696,45437,119078,50307,186389,30386,2567,68744,2644,63191,30249965,0,241
(주)삼원강재,023000,2018/03,254973,55208,139230,60917,194057,35746,2675,71145,2610,65985,38390109,0,49
(주)삼원강재,023000,2019/03,254608,45268,132552,51481,203127,28151,2809,68811,2561,63505,27898125,0,32
(주)삼원강재,023000,2020/03,247937,34417,130997,40049,207888,28958,2744,57900,2529,53094,21312931,0,62
(주)삼원강재,023000,2021/03,259499,42478,134565,48110,211389,32642,2449,73915,2796,68857,33239303,0,2
(주)삼원강재,023000,2022/03,276655,54231,161501,58886,217769,48144,3268,83346,2996,76495,43938265,0,67
(주)삼익악기,002450,2011/03,239657,94204,48691,100792,138865,10720,2413,25820,2018,21376,13295452,0,1332
(주)삼익악기,002450,2012/03,262932,106877,52888,122211,140720,12334,14,26355,2826,21914,12238459,0,1928
(주)삼익악기,002450,2013/03,281000,94443,72774,136073,144927,8339,851,21372,2122,17792,12092677,0,1295
(주)삼익악기,002450,2014/03,291033,84826,149088,106806,184227,9507,2757,27077,1749,22909,10308935,0,2056
(주)삼익악기,002450,2015/03,320839,85504,90812,128093,192746,7613,3919,30774,2140,25294,10851126,0,979
(주)삼익악기,002450,2016/03,314959,85280,86317,129415,185544,12155,253,39316,8697,29721,11387756,0,1621
(주)삼익악기,002450,2017/03,324920,113379,67284,134108,190812,13110,-3393,36081,9987,27145,13858671,0,2235
(주)삼익악기,002450,2018/03,329004,128697,65932,149910,179094,10967,2314,32999,6907,24502,11956680,0,1039
(주)삼익악기,002450,2019/03,313940,135936,48743,142656,171284,7887,1257,26180,2306,21748,13675265,0,935
(주)삼익악기,002450,2020/03,342828,77613,52954,170745,172083,8955,-777,25511,2958,21563,20351198,0,881
(주)삼익악기,002450,2021/03,373472,161246,46197,196790,176682,9465,3749,32312,2131,27055,11805409,0,910
(주)삼익악기,002450,2022/03,348773,126330,91689,155679,193093,8482,3086,43651,2573,36936,16970118,0,662
(주)삼일씨엔에스,004440,2016/03,373594,89708,161295,111372,262221,20423,11066,69495,6761,47575,20714933,0,357
(주)삼일씨엔에스,004440,2017/03,377315,75584,165405,90892,286423,26033,5336,57233,7503,42967,22597542,0,71
(주)삼일씨엔에스,004440,2018/03,357099,56225,157775,70779,286321,35481,1979,54774,5650,46390,24086269,0,70
(주)삼일씨엔에스,004440,2019/03,329343,39929,168411,51390,277953,36702,1450,43946,4521,38200,17127153,0,77
(주)삼일씨엔에스,004440,2020/03,335879,43993,146785,57199,278680,33776,392,50316,5283,44297,26466937,0,70
(주)삼일씨엔에스,004440,2021/03,331632,40278,130866,50412,281220,23760,3858,52428,5511,42068,17057404,0,21
(주)삼일씨엔에스,004440,2022/03,339912,46693,120947,66230,273682,39560,-732,54617,6032,50064,28051676,0,78
(주)삼천리,004690,2011/03,2299315,809673,929992,1157751,1141564,2959,40344,1111990,47094,1018810,650041117,0,1052
(주)삼천리,004690,2012/03,2571613,935978,1108665,1410243,1161370,2717,43783,1285545,50609,1185693,818258802,0,2821
(주)삼천리,004690,2013/03,2615638,935567,1041862,1426700,1188938,2696,43514,1319274,52031,1215931,804751426,0,2976
(주)삼천리,004690,2014/03,2838052,930362,1228907,1620354,1217698,2647,38888,1305604,54326,1205334,802499479,0,3779
(주)삼천리,004690,2015/03,2788204,858110,1212677,1561744,1226460,2726,48469,1204107,56010,1083689,720666032,0,6692
(주)삼천리,004690,2016/03,2665873,830230,1099064,1437797,1228076,2571,38879,986529,53959,880292,573701620,0,6379
(주)삼천리,004690,2017/03,2699262,704549,1097605,1438521,1260741,2736,40109,942991,57360,836506,576929904,0,2904
(주)삼천리,004690,2018/03,2752464,804449,1125295,1464273,1288192,2572,42951,972047,63360,852776,554277183,0,3041
(주)삼천리,004690,2019/03,2808691,699137,1122849,1507055,1301636,5410,46578,954474,65451,837000,553164952,0,2690
(주)삼천리,004690,2020/03,2918387,815306,1169366,1614636,1303751,3027,35560,925674,70223,810950,555162778,0,5892
(주)삼천리,004690,2021/03,3134998,790569,1348675,1800423,1334575,3265,45747,905036,73204,777361,506862598,0,3042
(주)삼천리,004690,2022/03,3356131,958537,1464430,1992406,1363725,3443,43343,1268702,70517,1143603,769617789,0,2771
(주)서연,007860,2011/03,511708,220429,275946,253045,258663,3005,5316,162747,6487,155451,110157192,0,783
(주)서연,007860,2012/03,605675,269114,254315,309175,296500,7167,4263,185317,10200,174987,110438685,0,1123
(주)서연,007860,2013/03,780121,298277,300136,367723,412398,13476,-6984,203022,12545,198065,133124059,0,1774
(주)서연,007860,2014/03,757790,298088,273851,355742,402048,11909,5670,225534,11306,218967,148957012,0,777
(주)서연,007860,2015/03,313622,4696,15056,5698,307924,0,2947,3989,774,0,0,0,0
(주)서연,007860,2016/03,320485,5736,10590,13288,307198,0,2770,4216,1463,0,0,0,5
(주)서연,007860,2017/03,355767,4712,8081,10669,345098,0,3121,5588,2410,0,0,0,194
(주)서연,007860,2018/03,356586,11405,4993,14138,342448,0,2704,5443,2918,0,0,0,79
(주)서연,007860,2019/03,358183,7876,7631,13669,344514,0,4555,5982,3420,0,0,0,181
(주)서연,007860,2020/03,309370,6249,27015,9542,299828,0,1969,5112,3107,0,0,0,124
(주)서연,007860,2021/03,310426,3556,28629,5912,304515,0,3040,5856,3153,0,0,0,15
(주)서연,007860,2022/03,314141,3213,22582,5501,308640,0,5965,9132,3467,0,0,0,1
(주)서연이화,200880,2015/03,696670,340452,309180,395912,300758,18317,3128,251838,11320,234294,147902790,0,4898
(주)서연이화,200880,2016/03,764642,374630,354888,416656,347986,11988,6308,256201,13896,231066,161087879,0,7445
(주)서연이화,200880,2017/03,854830,442084,426756,464806,390024,9848,8591,268536,8586,246324,162410436,0,20674
(주)서연이화,200880,2018/03,810106,375816,372310,391963,418143,23042,-9386,203280,16788,196430,164965791,0,2495
(주)서연이화,200880,2019/03,1117219,405944,358053,451578,665641,17945,-5622,214601,18274,200124,185600216,0,2376
(주)서연이화,200880,2020/03,1135321,438047,372556,521122,614199,21112,-21074,221847,18827,205528,193046841,0,4831
(주)서연이화,200880,2021/03,1145849,430846,411662,530047,615802,19937,254,263367,23804,227245,210140086,0,4692
(주)서연이화,200880,2022/03,1168374,424785,418863,477436,690939,26839,20096,257646,24651,225934,214073789,0,2855
(주)서원,021050,2011/03,251400,128538,140922,148647,102753,69721,6505,115757,2281,106630,4667567,0,1491
(주)서원,021050,2012/03,270096,147434,142452,165098,104997,79833,4771,97000,2349,91671,1817207,0,1685
(주)서원,021050,2013/03,286003,162341,147875,183826,102178,69914,-3264,76680,2548,72150,3064663,0,7564
(주)서원,021050,2014/03,276205,163862,136810,183570,92635,68736,-3517,66937,2775,61625,5415853,0,8838
(주)서원,021050,2015/03,262208,159122,118430,178169,84039,60598,-3443,54766,2770,53732,2280225,0,9591
(주)서원,021050,2016/03,208236,141614,99357,149465,58770,26737,1731,47600,1829,43431,1743820,0,2950
(주)서원,021050,2017/03,197968,109181,90307,115738,82230,30087,1447,54786,2630,48115,1516481,0,5035
(주)서원,021050,2018/03,181344,102822,71177,103049,78296,38218,740,50875,1803,47195,746453,0,2111
(주)서원,021050,2019/03,181299,94935,71372,100725,80573,38407,1079,51118,1937,46556,1348478,0,2753
(주)서원,021050,2020/03,170532,81117,64425,84091,86442,33635,2082,49395,2059,47251,885842,0,2806
(주)서원,021050,2021/03,191786,91809,80695,115372,76413,42866,774,63933,2116,57806,1701609,0,5423
(주)서원,021050,2022/03,235786,99847,120826,149512,86274,62733,98,79766,2464,75505,5294812,0,3535
(주)서흥,008490,2011/03,276454,74180,70927,110175,166279,28056,3808,36314,2877,27982,5537786,0,682
(주)서흥,008490,2012/03,378944,78592,77617,201841,177103,34344,619,36434,3998,30228,5450021,0,2441
(주)서흥,008490,2013/03,388488,48741,141599,225002,163487,43490,1650,51624,4195,44691,8093781,0,2042
(주)서흥,008490,2014/03,377274,70572,126158,200860,176414,58801,3181,61395,4396,53008,9779521,0,1726
(주)서흥,008490,2015/03,363242,102555,124489,169081,194161,57655,5567,63425,4411,51843,9529261,0,1712
(주)서흥,008490,2016/03,386356,63144,127542,178053,208303,59725,3460,59154,4658,49571,9779159,0,1703
(주)서흥,008490,2017/03,402377,79452,129220,178258,224118,63859,4437,68371,4759,58210,12976575,0,2368
(주)서흥,008490,2018/03,419197,143411,128960,194556,224640,58051,6534,77270,4741,66530,13500596,0,1302
(주)서흥,008490,2019/03,439506,124326,158617,209629,229877,57481,9867,84458,4839,72810,13230732,0,1323
(주)서흥,008490,2020/03,457855,88188,164288,204839,253017,71519,10825,103937,5457,86124,19154288,0,1346
(주)서흥,008490,2021/03,509109,170554,204917,228440,280669,81559,12816,120551,6101,100087,20830515,0,1317
(주)서흥,008490,2022/03,551569,176853,231140,245471,306098,98604,10625,118159,7729,97173,14946942,0,1156
(주)선앤엘,002820,2011/03,400220,85877,139049,139609,260611,32514,-528,62714,4194,59486,23890605,0,1076
(주)선앤엘,002820,2012/03,419355,109059,167176,146924,272431,47218,1249,61313,4227,54957,21968611,0,2130
(주)선앤엘,002820,2013/03,394753,72075,137932,128581,266171,38520,-4166,57159,5024,54902,15946970,0,2531
(주)선앤엘,002820,2014/03,429214,121081,151804,157766,271449,44326,-575,69225,4900,64276,20964927,0,2366
(주)선앤엘,002820,2015/03,452160,108365,151302,179944,272217,46678,-3147,74968,5580,72484,16951019,0,1820
(주)선앤엘,002820,2016/03,438768,108674,131207,162136,276633,39341,1218,77157,5595,69191,16088205,0,3608
(주)선앤엘,002820,2017/03,460344,156545,145118,183572,276772,44083,-191,82268,6064,77133,19042670,0,5735
(주)선앤엘,002820,2018/03,458197,139893,139298,197919,260278,50164,-1174,79660,5679,74650,19807069,0,1743
(주)선앤엘,002820,2019/03,492955,164203,153682,241065,251890,55762,-2864,60049,5495,56583,18002400,0,2683
(주)선앤엘,002820,2020/03,423407,142625,105968,203040,220367,30060,1636,50866,3965,51769,12828286,0,3887
(주)선앤엘,002820,2021/03,435837,149836,128626,214983,220854,38401,3880,71696,4915,63599,22720565,0,3044
(주)선앤엘,002820,2022/03,465019,183245,141742,247774,217246,48985,301,84067,5146,77180,21884752,0,3166
(주)선진,136490,2011/03,213703,123237,156455,137627,76076,32217,6029,92153,9454,79042,8915578,0,790
(주)선진,136490,2012/03,259097,151536,176995,165573,93523,21980,8160,93039,11831,73469,10285808,0,1140
(주)선진,136490,2013/03,291445,162122,211975,173518,117927,33416,2529,111370,13768,91611,11327944,0,4444
(주)선진,136490,2014/03,340673,172642,228996,187919,152754,46393,8014,137597,14497,113113,11842728,0,1151
(주)선진,136490,2015/03,400689,210194,251004,227704,172985,38173,5011,139183,14597,118448,6927320,0,1603
(주)선진,136490,2016/03,483131,273243,212988,282979,200152,29790,8731,152184,16382,127520,8897794,0,1632
(주)선진,136490,2017/03,512418,265443,204307,283948,228470,48050,14280,163035,18081,137868,15816545,0,2504
(주)선진,136490,2018/03,598786,231648,192664,252213,346573,32711,7916,180748,20667,151684,15982123,0,1596
(주)선진,136490,2019/03,788793,349355,296254,437427,351367,57476,3908,173290,22656,144199,18020298,0,7039
(주)선진,136490,2020/03,798122,351442,304147,423695,374427,66715,597,205182,25264,171855,17565851,0,13843
(주)선진,136490,2021/03,812593,410489,293903,421737,390856,49244,5721,248315,26870,214966,17609151,0,6387
(주)선진,136490,2022/03,865955,452089,344792,461533,404422,79167,7184,329914,29879,291981,36139886,0,9846
(주)성안,011300,2011/03,134627,42157,46979,63489,71137,31832,1291,20827,2611,17775,13566198,0,413
(주)성안,011300,2012/03,134898,44790,47690,60573,74325,30372,1189,25190,3032,21291,14825559,0,392
(주)성안,011300,2013/03,130404,39498,43593,55616,74789,27170,208,21222,2577,18101,12722608,0,259
(주)성안,011300,2014/03,126806,33686,41698,48915,77891,26334,-134,19167,2696,16639,12300243,0,156
(주)성안,011300,2015/03,122972,33943,39760,49008,73964,24812,-22,15744,2636,12898,8478078,0,148
(주)성안,011300,2016/03,118737,22830,39702,38037,80700,22126,7977,14620,2285,12894,5119775,0,88
(주)성안,011300,2017/03,128267,28251,41214,48650,79617,22295,-880,11076,1871,10080,6133392,0,184
(주)성안,011300,2018/03,161243,45599,45306,67772,93471,19828,-1499,17157,1913,16427,7836875,0,290
(주)성안,011300,2019/03,161695,45019,50659,71822,89874,16244,54,20646,1838,19277,7104635,0,396
(주)성안,011300,2020/03,141833,51580,38711,75445,66388,7626,1668,19495,1927,17228,7125445,0,388
(주)성안,011300,2021/03,153343,49324,24343,79935,73408,6120,161,3913,1510,3607,2418316,0,447
(주)성안,011300,2022/03,115413,57577,26480,85977,29435,7143,116,14987,2719,12690,7485318,0,706
(주)세아베스틸지주,001430,2011/03,2002355,685319,801350,875485,1126869,514646,59910,605937,17191,513585,0,0,8694
(주)세아베스틸지주,001430,2012/03,2135680,567026,975398,848144,1287537,541514,44235,643721,19202,562931,124433245,0,6613
(주)세아베스틸지주,001430,2013/03,2301291,538588,956196,965153,1336137,604981,22201,516491,19259,465902,141450104,0,6435
(주)세아베스틸지주,001430,2014/03,2266559,570673,939227,850713,1415847,537538,24759,554227,21077,500653,141532080,0,5757
(주)세아베스틸지주,001430,2015/03,2675219,474314,876869,1170675,1504544,459956,43120,535552,23375,452140,108311321,0,6635
(주)세아베스틸지주,001430,2016/03,2525491,270412,777577,954260,1571231,357051,23155,399309,20879,356111,97487017,0,27721
(주)세아베스틸지주,001430,2017/03,2481516,587757,657980,866208,1615308,362628,20499,463822,23823,416641,104574879,0,8752
(주)세아베스틸지주,001430,2018/03,2669818,596242,808317,981744,1688074,412797,27030,523857,22966,480016,122955751,0,4655
(주)세아베스틸지주,001430,2019/03,2731484,652375,848739,1062448,1669036,499559,19275,492645,22270,456689,115130687,0,5915
(주)세아베스틸지주,001430,2020/03,2792934,497586,792071,1147468,1645465,384230,-2960,408655,20940,391624,160432914,0,10169
(주)세아베스틸지주,001430,2021/03,2422090,445241,711253,958689,1463401,321383,53035,470289,22050,424204,220171888,0,13837
(주)세아베스틸지주,001430,2022/03,2743549,773194,1033360,1226045,1517504,508966,12478,629632,23165,584798,281800772,0,15135
(주)세아제강,306200,2019/03,1079990,334574,503881,511491,568500,183377,20147,328681,16426,286973,111142291,0,3853
(주)세아제강,306200,2020/03,1090434,331840,529057,507538,582896,172641,18177,298889,15838,261395,104254064,0,8055
(주)세아제강,306200,2021/03,1113738,200534,552486,512202,601535,165666,13200,321773,17308,288714,102176623,0,4535
(주)세아제강,306200,2022/03,1300002,368010,748183,584462,715539,235501,45950,448817,18790,370107,100921307,0,4620
(주)세아제강지주,003030,2011/03,1643455,400399,727896,699045,944411,193294,20686,420685,21381,367395,163464702,0,12511
(주)세아제강지주,003030,2012/03,1691786,478480,746140,727187,964600,226080,23725,478458,29494,419139,197571609,0,10725
(주)세아제강지주,003030,2013/03,1781219,614365,709373,755444,1025775,240098,28718,442388,26759,375133,192363000,0,11998
(주)세아제강지주,003030,2014/03,1711817,405347,581120,631605,1080212,244847,20952,452003,31235,397300,142537624,0,6349
(주)세아제강지주,003030,2015/03,1687720,406004,554869,568290,1119430,224487,11855,399622,31213,356113,100658000,0,7702
(주)세아제강지주,003030,2016/03,1593461,322051,496452,450816,1142645,166021,19343,298155,24614,254710,90303458,0,9167
(주)세아제강지주,003030,2017/03,1760553,376301,632392,600236,1160318,236228,19245,400189,28526,349561,153444000,0,11229
(주)세아제강지주,003030,2018/03,1891928,487268,717236,727164,1164763,200310,19376,389421,19236,349279,150583882,0,7341
(주)세아제강지주,003030,2019/03,715553,13732,54855,50535,665018,0,3421,5193,1694,0,0,0,1317
(주)세아제강지주,003030,2020/03,729146,49753,22630,80235,648911,0,9817,8600,1456,0,0,0,1217
(주)세아제강지주,003030,2021/03,704854,38929,25573,46146,658708,0,5184,6097,1885,0,0,0,1381
