회사명,거래소코드,회계년도,자산,유동부채,유동자산,부채,자본,재고자산,매입채무,당기순이익,매출액,판매비와 관리비,매출원가,금융비용
(주)SIMPAC,9160,2017-06-01,359436.0,130352.0,137901.0,136190.0,223246.0,43005.0,45614377.0,4356.0,57456.0,4928.0,47050.0,-1406.0
(주)SIMPAC,9160,2018-06-01,371460.0,145597.0,157137.0,150385.0,221074.0,49131.0,27576576.0,3053.0,32309.0,3378.0,28442.0,457.0
(주)SIMPAC,9160,2019-06-01,627412.0,198974.0,271957.0,207157.0,420254.0,98163.0,33119816.0,8514.0,102994.0,4968.0,95844.0,1105.0
(주)SIMPAC,9160,2020-06-01,606564.0,175559.0,229297.0,189145.0,417419.0,100895.0,41828107.0,6365.0,41352.0,3763.0,33545.0,965.0
(주)SIMPAC,9160,2021-06-01,749690.0,290357.0,354136.0,307077.0,442613.0,116554.0,44056753.0,5844.0,90116.0,4927.0,80413.0,411.0
(주)SIMPAC,9160,2022-06-01,815413.0,266875.0,426084.0,282533.0,532880.0,152364.0,23724579.0,16352.0,91456.0,7977.0,61175.0,7023.0
(주)SNT에너지,100840,2011-06-01,245129.0,72222.0,114322.0,90323.0,154806.0,4084.0,36964141.0,-5693.0,39627.0,5094.0,41088.0,1556.0
(주)SNT에너지,100840,2012-06-01,306207.0,101916.0,174742.0,127269.0,178938.0,12860.0,50751531.0,532.0,60901.0,6626.0,52202.0,1428.0
(주)SNT에너지,100840,2013-06-01,297267.0,83922.0,167570.0,106195.0,191072.0,17581.0,41847689.0,3710.0,51152.0,5142.0,40651.0,3741.0
(주)SNT에너지,100840,2014-06-01,299595.0,76940.0,165575.0,98247.0,201348.0,11487.0,32389522.0,2588.0,72147.0,6178.0,62843.0,2682.0
(주)SNT에너지,100840,2015-06-01,298963.0,61053.0,165096.0,81620.0,217343.0,5103.0,23071762.0,5991.0,65016.0,5877.0,52005.0,1224.0
(주)SNT에너지,100840,2016-06-01,314919.0,55563.0,183756.0,76196.0,238724.0,9730.0,22585043.0,4307.0,65441.0,5578.0,54694.0,-255.0
(주)SNT에너지,100840,2017-06-01,320563.0,72408.0,184971.0,87198.0,233364.0,6353.0,27423738.0,7274.0,55548.0,5378.0,45127.0,-2495.0
(주)SNT에너지,100840,2018-06-01,303050.0,45577.0,176253.0,64751.0,238300.0,8751.0,21375088.0,5609.0,36214.0,5094.0,29901.0,132.0
(주)SNT에너지,100840,2019-06-01,315421.0,53427.0,186162.0,74112.0,241310.0,15628.0,27977308.0,6823.0,57984.0,4252.0,47841.0,244.0
(주)SNT에너지,100840,2020-06-01,347106.0,74566.0,212946.0,95319.0,251787.0,13011.0,28210322.0,4051.0,60782.0,3592.0,49379.0,1185.0
(주)SNT에너지,100840,2021-06-01,315416.0,49472.0,181790.0,71091.0,244325.0,4850.0,24212489.0,3318.0,40419.0,3409.0,32457.0,109.0
(주)SNT에너지,100840,2022-06-01,342408.0,73036.0,207260.0,93367.0,249041.0,9205.0,27112258.0,5713.0,39131.0,4018.0,33726.0,2894.0
(주)SNT홀딩스,36530,2011-06-01,389437.0,93.0,65619.0,191.0,389246.0,0.0,0.0,-2054.0,-368471.0,-33440.0,-320213.0,-6857.0
(주)SNT홀딩스,36530,2012-06-01,386952.0,102.0,38801.0,195.0,386757.0,0.0,0.0,990.0,-383912.0,-28429.0,-344183.0,-6068.0
(주)SNT홀딩스,36530,2013-06-01,396928.0,724.0,48772.0,801.0,396127.0,0.0,0.0,-4664.0,-360536.0,-26219.0,-312952.0,-4451.0
(주)SNT홀딩스,36530,2014-06-01,398697.0,344.0,48797.0,409.0,398288.0,0.0,0.0,-6169.0,-362720.0,-23997.0,-326016.0,-2647.0
(주)SNT홀딩스,36530,2015-06-01,431231.0,8295.0,102499.0,8306.0,422925.0,0.0,0.0,16083.0,-375149.0,-28608.0,-317010.0,-5943.0
(주)SNT홀딩스,36530,2016-06-01,426539.0,1009.0,96898.0,1009.0,425530.0,0.0,0.0,1869.0,-363579.0,-26379.0,-318527.0,-9202.0
(주)SNT홀딩스,36530,2017-06-01,427392.0,391.0,97682.0,391.0,427001.0,0.0,0.0,4724.0,-376582.0,-25790.0,-324746.0,-32491.0
(주)SNT홀딩스,36530,2018-06-01,427791.0,131.0,94304.0,131.0,427660.0,0.0,0.0,4791.0,-304688.0,-29246.0,-274835.0,-7524.0
(주)SNT홀딩스,36530,2019-06-01,420926.0,174.0,35406.0,174.0,420752.0,0.0,0.0,1453.0,-311018.0,-19043.0,-283149.0,-1197.0
(주)SNT홀딩스,36530,2020-06-01,420237.0,247.0,22758.0,275.0,419963.0,0.0,0.0,-6410.0,-318835.0,-19062.0,-286291.0,-2106.0
(주)SNT홀딩스,36530,2021-06-01,422641.0,286.0,20264.0,729.0,421912.0,0.0,0.0,-41789.0,-363161.0,-21880.0,-314670.0,-1869.0
(주)SNT홀딩스,36530,2022-06-01,431145.0,464.0,23944.0,797.0,430348.0,0.0,0.0,-2603.0,-315353.0,-23135.0,-279561.0,-2362.0
(주)STX,11810,2011-06-01,2950885.0,1306932.0,883371.0,1814295.0,1136590.0,271045.0,133943000.0,7752.0,646554.0,10385.0,612407.0,29604.0
(주)STX,11810,2012-06-01,3236158.0,1657025.0,934466.0,2098517.0,1137641.0,189423.0,198889000.0,-12287.0,347557.0,-1906.0,350366.0,50492.0
(주)STX,11810,2013-06-01,1663352.0,1875534.0,782418.0,2065677.0,-402325.0,56655.0,194894000.0,-678365.0,-30674.0,88163.0,-376497.0,469158.0
(주)STX,11810,2014-06-01,1079422.0,592471.0,668026.0,955295.0,124127.0,88546.0,67308000.0,1703.0,227868.0,-4216.0,222581.0,24520.0
(주)STX,11810,2015-06-01,1023686.0,622320.0,694225.0,966103.0,57583.0,123218.0,79333000.0,-911.0,337543.0,-8510.0,346593.0,36817.0
(주)STX,11810,2016-06-01,762886.0,785915.0,487830.0,1052804.0,-289918.0,140653.0,112591000.0,-340858.0,280769.0,40107.0,322995.0,133448.0
(주)STX,11810,2017-06-01,570050.0,478544.0,379307.0,510268.0,59782.0,134818.0,160847000.0,22021.0,309647.0,360.0,312719.0,3998.0
(주)STX,11810,2018-06-01,426863.0,356834.0,268999.0,375926.0,50937.0,84417.0,62846000.0,2515.0,300522.0,-1093.0,293930.0,13365.0
(주)STX,11810,2019-06-01,458344.0,364920.0,299757.0,387344.0,71000.0,94487.0,102783000.0,-2265.0,270416.0,382.0,273403.0,17133.0
(주)STX,11810,2020-06-01,433547.0,349842.0,243353.0,383951.0,49596.0,52989.0,83240000.0,2555.0,224550.0,-63.0,220118.0,3889.0
(주)STX,11810,2021-06-01,346737.0,307136.0,139981.0,325134.0,21603.0,18834.0,97812000.0,-3846.0,64525.0,-577.0,63334.0,5314.0
(주)STX,11810,2022-06-01,443599.0,345787.0,214775.0,370407.0,73192.0,36084.0,88840000.0,9840.0,146592.0,-300.0,139028.0,20639.0
(주)TCC스틸,2710,2011-06-01,433952.0,157956.0,180525.0,219503.0,214449.0,68783.0,32806100.0,3341.0,123344.0,5795.0,115048.0,2357.0
(주)TCC스틸,2710,2012-06-01,440609.0,170854.0,175945.0,233950.0,206658.0,78134.0,34687176.0,-155.0,113928.0,7831.0,103008.0,5550.0
(주)TCC스틸,2710,2013-06-01,465221.0,122546.0,163812.0,259921.0,205301.0,68172.0,29366252.0,6027.0,96147.0,4810.0,81322.0,4333.0
(주)TCC스틸,2710,2014-06-01,464962.0,156518.0,163215.0,253410.0,211552.0,62934.0,28170564.0,4804.0,82149.0,4202.0,73616.0,1281.0
(주)TCC스틸,2710,2015-06-01,378413.0,251069.0,133327.0,290082.0,88330.0,57531.0,25857018.0,-117869.0,62434.0,4437.0,46773.0,82530.0
(주)TCC스틸,2710,2016-06-01,331528.0,112857.0,188473.0,248573.0,82955.0,44753.0,21711130.0,1375.0,41153.0,5011.0,33118.0,1470.0
(주)TCC스틸,2710,2017-06-01,268803.0,89517.0,114573.0,176748.0,92055.0,54916.0,21727876.0,-87.0,73554.0,5537.0,66067.0,1054.0
(주)TCC스틸,2710,2018-06-01,258644.0,155307.0,119721.0,166047.0,92597.0,52888.0,26386781.0,1987.0,80687.0,-89.0,76261.0,2659.0
(주)TCC스틸,2710,2019-06-01,275463.0,85909.0,132103.0,177747.0,97717.0,60977.0,21801829.0,-26.0,73300.0,2591.0,66232.0,2925.0
(주)TCC스틸,2710,2020-06-01,271540.0,157099.0,124979.0,176360.0,95180.0,66395.0,19412920.0,1801.0,47865.0,2086.0,42316.0,1036.0
(주)TCC스틸,2710,2021-06-01,278494.0,127567.0,125186.0,170885.0,107609.0,59962.0,29173674.0,4164.0,62660.0,2125.0,54362.0,589.0
(주)TCC스틸,2710,2022-06-01,385607.0,184528.0,211531.0,252099.0,133508.0,107418.0,42558306.0,5331.0,120018.0,3902.0,98913.0,11446.0
(주)강원랜드,35250,2011-06-01,2421270.0,307556.0,868045.0,320335.0,2100935.0,1892.0,1019091.0,99595.0,294844.0,57125.0,117462.0,95.0
(주)강원랜드,35250,2012-06-01,2641232.0,341192.0,1017003.0,362816.0,2278416.0,1676.0,1211571.0,88470.0,304554.0,55922.0,140479.0,104.0
(주)강원랜드,35250,2013-06-01,2850394.0,423855.0,1022085.0,449934.0,2400460.0,1216.0,1668286.0,84627.0,307341.0,56124.0,153481.0,70.0
(주)강원랜드,35250,2014-06-01,3122880.0,511810.0,1338347.0,532941.0,2589939.0,1059.0,1197787.0,106673.0,353980.0,62165.0,162194.0,72.0
(주)강원랜드,35250,2015-06-01,3429336.0,596938.0,1652124.0,649479.0,2779857.0,946.0,2393899.0,100353.0,387804.0,60191.0,174312.0,69.0
(주)강원랜드,35250,2016-06-01,3736700.0,635253.0,1829527.0,664921.0,3071780.0,1114.0,2871881.0,123715.0,411020.0,66275.0,180896.0,521.0
(주)강원랜드,35250,2017-06-01,3821104.0,512120.0,2038416.0,529772.0,3291332.0,1114.0,2481405.0,110238.0,386261.0,62986.0,185107.0,-415.0
(주)강원랜드,35250,2018-06-01,4074574.0,579073.0,1973560.0,581162.0,3493412.0,1016.0,1978072.0,95288.0,338252.0,60521.0,160910.0,1572.0
(주)강원랜드,35250,2019-06-01,4183412.0,608549.0,2005700.0,617644.0,3565767.0,1253.0,2490119.0,50944.0,362695.0,55054.0,134050.0,84.0
(주)강원랜드,35250,2020-06-01,3914829.0,489581.0,1371917.0,587138.0,3327691.0,3365.0,945922.0,-46302.0,34224.0,19479.0,118073.0,-19237.0
(주)강원랜드,35250,2021-06-01,3653716.0,350898.0,1654320.0,428004.0,3225712.0,2503.0,2363956.0,22468.0,203300.0,25609.0,175212.0,340.0
(주)강원랜드,35250,2022-06-01,3801219.0,458698.0,1804260.0,522301.0,3278918.0,3652.0,2388522.0,36805.0,310966.0,26203.0,214697.0,30938.0
(주)갤럭시아에스엠,11420,2011-06-01,40429.0,16044.0,16759.0,18352.0,22077.0,0.0,1434512.0,-513.0,7000.0,591.0,6658.0,227.0
(주)갤럭시아에스엠,11420,2012-06-01,44262.0,16376.0,24149.0,19874.0,24388.0,0.0,4018425.0,179.0,9269.0,467.0,8399.0,345.0
(주)갤럭시아에스엠,11420,2013-06-01,41484.0,14032.0,23576.0,16902.0,24582.0,0.0,2070398.0,769.0,7127.0,-81.0,5348.0,186.0
(주)갤럭시아에스엠,11420,2014-06-01,36009.0,10641.0,18350.0,13766.0,22243.0,0.0,731636.0,-1398.0,3912.0,80.0,4610.0,1054.0
(주)갤럭시아에스엠,11420,2015-06-01,44772.0,15844.0,28132.0,18148.0,26624.0,258.0,2018585.0,1333.0,13094.0,237.0,11063.0,118.0
(주)갤럭시아에스엠,11420,2016-06-01,64732.0,15355.0,39795.0,16968.0,47765.0,0.0,3005107.0,-814.0,12470.0,689.0,12066.0,27.0
(주)갤럭시아에스엠,11420,2017-06-01,52662.0,7014.0,29555.0,8138.0,44525.0,0.0,2263378.0,354.0,9452.0,854.0,7736.0,-8.0
(주)갤럭시아에스엠,11420,2018-06-01,41733.0,6454.0,21547.0,7094.0,34639.0,0.0,1684732.0,-6195.0,5308.0,820.0,5699.0,65.0
(주)갤럭시아에스엠,11420,2019-06-01,32478.0,9479.0,15652.0,9600.0,22877.0,0.0,2223901.0,-197.0,6579.0,932.0,6115.0,46.0
(주)갤럭시아에스엠,11420,2020-06-01,25356.0,4620.0,11667.0,7236.0,18120.0,0.0,1102100.0,-61.0,5414.0,194.0,4910.0,35.0
(주)갤럭시아에스엠,11420,2021-06-01,38835.0,10213.0,18304.0,10461.0,28374.0,4396.0,3515495.0,906.0,8758.0,454.0,7316.0,17.0
(주)갤럭시아에스엠,11420,2022-06-01,40163.0,6321.0,18680.0,6947.0,33216.0,6134.0,383930.0,999.0,7294.0,1504.0,4780.0,6.0
(주)경농,2100,2011-06-01,236235.0,66631.0,146608.0,73964.0,162271.0,47267.0,4917862.0,2351.0,42403.0,8575.0,26751.0,370.0
(주)경농,2100,2012-06-01,238520.0,68812.0,141673.0,74088.0,164432.0,36188.0,5934943.0,1087.0,42361.0,8731.0,26540.0,586.0
(주)경농,2100,2013-06-01,265781.0,85877.0,139004.0,91609.0,174173.0,40288.0,4138308.0,6134.0,25337.0,8149.0,13853.0,-698.0
(주)경농,2100,2014-06-01,270401.0,72662.0,133721.0,89211.0,181190.0,37109.0,4805911.0,2806.0,25112.0,8199.0,13025.0,-269.0
(주)경농,2100,2015-06-01,293568.0,87478.0,140573.0,104971.0,188597.0,44271.0,6861267.0,2469.0,23189.0,8289.0,12611.0,-120.0
(주)경농,2100,2016-06-01,301484.0,96731.0,148302.0,112992.0,188493.0,54025.0,4427183.0,1598.0,25084.0,10303.0,13823.0,-37.0
(주)경농,2100,2017-06-01,305142.0,95347.0,151250.0,107975.0,197167.0,53393.0,7172317.0,6326.0,23702.0,5935.0,13234.0,267.0
(주)경농,2100,2018-06-01,310115.0,110746.0,161177.0,115981.0,194134.0,59555.0,6897515.0,-4128.0,24730.0,7635.0,16381.0,-138.0
(주)경농,2100,2019-06-01,337806.0,95582.0,175056.0,135509.0,202297.0,64569.0,5902897.0,1505.0,24326.0,8154.0,13846.0,167.0
(주)경농,2100,2020-06-01,325928.0,92137.0,167744.0,120123.0,205805.0,59988.0,5710669.0,940.0,21807.0,6992.0,16045.0,-641.0
(주)경농,2100,2021-06-01,342895.0,118478.0,187695.0,128141.0,214754.0,62252.0,0.0,847.0,24368.0,7460.0,16907.0,184.0
(주)경농,2100,2022-06-01,357398.0,96381.0,190045.0,123906.0,233492.0,54963.0,7841066.0,-3146.0,4782.0,8230.0,4074.0,114.0
(주)경동나비엔,9450,2011-06-01,216582.0,69352.0,106364.0,75191.0,141392.0,35518.0,49130624.0,2680.0,78847.0,12645.0,61657.0,39.0
(주)경동나비엔,9450,2012-06-01,229101.0,75300.0,111168.0,83120.0,145982.0,42589.0,35386236.0,847.0,65347.0,12391.0,51516.0,159.0
(주)경동나비엔,9450,2013-06-01,270173.0,102169.0,111854.0,112617.0,157556.0,43278.0,56253518.0,-301.0,64085.0,8867.0,57189.0,-106.0
(주)경동나비엔,9450,2014-06-01,320703.0,150079.0,119734.0,158558.0,162145.0,43596.0,0.0,-1545.0,72288.0,8323.0,63454.0,49.0
(주)경동나비엔,9450,2015-06-01,337456.0,159760.0,139779.0,167030.0,170425.0,46939.0,0.0,313.0,77054.0,8154.0,69067.0,249.0
(주)경동나비엔,9450,2016-06-01,331000.0,128376.0,131033.0,132791.0,198209.0,50424.0,46592058.0,2454.0,72224.0,3793.0,64699.0,-117.0
(주)경동나비엔,9450,2017-06-01,373216.0,151925.0,165626.0,156399.0,216817.0,55700.0,0.0,2851.0,95910.0,7389.0,87582.0,-107.0
(주)경동나비엔,9450,2018-06-01,457004.0,211223.0,227043.0,222955.0,234049.0,95085.0,70672821.0,5806.0,111411.0,8263.0,99447.0,79.0
(주)경동나비엔,9450,2019-06-01,471324.0,213770.0,234417.0,226461.0,244863.0,83955.0,90608655.0,4860.0,108454.0,6078.0,95948.0,-145.0
(주)경동나비엔,9450,2020-06-01,539683.0,226469.0,277827.0,266323.0,273360.0,85615.0,74376912.0,14195.0,157567.0,17523.0,125969.0,-75.0
(주)경동나비엔,9450,2021-06-01,603485.0,243381.0,325742.0,280963.0,322522.0,107826.0,102481579.0,20896.0,175544.0,15216.0,157367.0,-273.0
(주)경동나비엔,9450,2022-06-01,784117.0,275258.0,447866.0,379307.0,404810.0,171676.0,98257514.0,31746.0,207216.0,-5659.0,185512.0,-55.0
(주)경동도시가스,267290,2018-06-01,652825.0,265248.0,324724.0,342741.0,310084.0,1238.0,228206320.0,6464.0,340416.0,19175.0,314037.0,108.0
(주)경동도시가스,267290,2019-06-01,659647.0,251224.0,327851.0,328698.0,330949.0,2304.0,209609351.0,5206.0,341936.0,19670.0,316200.0,95.0
(주)경동도시가스,267290,2020-06-01,599078.0,170664.0,235956.0,255162.0,343916.0,1410.0,128034095.0,3955.0,228482.0,19384.0,206306.0,130.0
(주)경동도시가스,267290,2021-06-01,631406.0,185319.0,260426.0,263869.0,367538.0,1412.0,139506127.0,3244.0,237673.0,20183.0,213843.0,464.0
(주)경동도시가스,267290,2022-06-01,801361.0,330318.0,429726.0,409281.0,392080.0,1587.0,285493234.0,9190.0,477110.0,21282.0,444483.0,94.0
(주)경동인베스트,12320,2011-06-01,781530.0,289406.0,418506.0,370492.0,411038.0,1718.0,259638771.0,15256.0,397899.0,13327.0,369127.0,258.0
(주)경동인베스트,12320,2012-06-01,864094.0,336469.0,471690.0,417130.0,446964.0,877.0,303732904.0,8415.0,441675.0,13429.0,420199.0,203.0
(주)경동인베스트,12320,2013-06-01,992917.0,407628.0,567343.0,494513.0,498404.0,785.0,370640471.0,12077.0,564742.0,12122.0,541315.0,-238.0
(주)경동인베스트,12320,2014-06-01,1050773.0,417755.0,592472.0,507445.0,543327.0,1138.0,380391167.0,8682.0,524644.0,13372.0,501894.0,-261.0
(주)경동인베스트,12320,2015-06-01,868791.0,206865.0,393624.0,299423.0,569369.0,1159.0,176202552.0,3638.0,226388.0,12114.0,209893.0,-400.0
(주)경동인베스트,12320,2016-06-01,790910.0,144973.0,297500.0,233296.0,557614.0,1071.0,113455117.0,-3846.0,168420.0,14068.0,151871.0,38.0
(주)경동인베스트,12320,2017-06-01,291067.0,3088.0,113921.0,3088.0,287979.0,0.0,0.0,553.0,-25709.0,-2736.0,-22734.0,-970.0
(주)경동인베스트,12320,2018-06-01,318160.0,692.0,77660.0,8247.0,309913.0,253.0,0.0,-25988.0,-57755.0,-1069.0,-29376.0,-994.0
(주)경동인베스트,12320,2019-06-01,319728.0,6673.0,45333.0,9273.0,310455.0,232.0,0.0,-2084.0,-53013.0,-2028.0,-45139.0,-930.0
(주)경동인베스트,12320,2020-06-01,308514.0,1268.0,36557.0,1596.0,306918.0,152.0,0.0,-2384.0,-56739.0,-3199.0,-51948.0,-797.0
