회사명,거래소코드,회계년도,자산,유동부채,유동자산,부채,자본,재고자산,당기순이익,매출액,판매비와 관리비,매출원가,매입채무,금융비용
(주)DB하이텍,990,2011/06,1352263.0,577954.0,427809.0,977334.0,374930.0,80996.0,-10681.0,296884.0,62536.0,229201.0,28740559.0,29122.0
(주)DB하이텍,990,2012/06,1203348.0,566481.0,321451.0,920387.0,282960.0,84859.0,-23648.0,300267.0,58901.0,243131.0,28195584.0,26843.0
(주)DB하이텍,990,2013/06,1163972.0,528081.0,283769.0,915512.0,248460.0,99709.0,-26093.0,253692.0,49544.0,199061.0,42274287.0,34360.0
(주)DB하이텍,990,2014/06,1046430.0,495954.0,239662.0,867594.0,178836.0,76199.0,-18908.0,262324.0,46457.0,204922.0,37879822.0,34233.0
(주)DB하이텍,990,2015/06,1034293.0,407209.0,278242.0,793354.0,240939.0,90955.0,88228.0,296846.0,48652.0,202335.0,40109881.0,33066.0
(주)DB하이텍,990,2016/06,986416.0,168077.0,284739.0,651950.0,334465.0,71897.0,56814.0,373927.0,57527.0,231624.0,42667942.0,23075.0
(주)DB하이텍,990,2017/06,991637.0,131252.0,333217.0,572178.0,419459.0,84690.0,55009.0,365144.0,56085.0,212814.0,36113644.0,31113.0
(주)DB하이텍,990,2018/06,1034406.0,174782.0,401861.0,541387.0,493018.0,39645.0,46700.0,312506.0,50152.0,215852.0,36195496.0,9073.0
(주)DB하이텍,990,2019/06,1120980.0,168927.0,446816.0,543623.0,577357.0,49855.0,49625.0,373065.0,58113.0,243350.0,34599497.0,10521.0
(주)DB하이텍,990,2020/06,1123105.0,258247.0,395808.0,383174.0,739932.0,54794.0,109657.0,467454.0,55464.0,270260.0,34589182.0,9371.0
(주)DB하이텍,990,2021/06,1248286.0,245312.0,536711.0,360369.0,887916.0,51813.0,106758.0,518387.0,63547.0,312930.0,38554530.0,3331.0
(주)DB하이텍,990,2022/06,1812127.0,335818.0,1059406.0,430049.0,1382078.0,73552.0,295680.0,830767.0,72068.0,364032.0,50554227.0,5761.0
(주)HJ중공업,97230,2011/06,6110806.0,2332504.0,2789067.0,4172551.0,1938255.0,137598.0,-38995.0,1149896.0,55463.0,1096780.0,309833000.0,141725.0
(주)HJ중공업,97230,2012/06,5927061.0,1929044.0,2241405.0,4069194.0,1857867.0,176283.0,-23586.0,892372.0,52631.0,817577.0,211286000.0,92551.0
(주)HJ중공업,97230,2013/06,5671272.0,2236896.0,2123903.0,3690850.0,1980422.0,524948.0,-38115.0,976219.0,58756.0,869730.0,163131000.0,125420.0
(주)HJ중공업,97230,2014/06,5728326.0,2411642.0,1968377.0,4008042.0,1720284.0,466706.0,-81141.0,929954.0,50653.0,901437.0,319214000.0,101129.0
(주)HJ중공업,97230,2015/06,5152233.0,2104254.0,1853533.0,3475302.0,1676931.0,735244.0,-87597.0,987028.0,49329.0,991256.0,291245000.0,84442.0
(주)HJ중공업,97230,2016/06,4202093.0,1505253.0,1391639.0,2962449.0,1239644.0,514295.0,59339.0,1012851.0,47237.0,892386.0,178045000.0,74932.0
(주)HJ중공업,97230,2017/06,3714958.0,1553304.0,1776933.0,2972770.0,742188.0,448415.0,-137125.0,731663.0,52162.0,665241.0,149744000.0,84287.0
(주)HJ중공업,97230,2018/06,3217523.0,2481112.0,1291184.0,2673631.0,543892.0,575721.0,-32071.0,789145.0,44201.0,694055.0,181822000.0,56151.0
(주)HJ중공업,97230,2019/06,2309334.0,1183905.0,1219018.0,2071685.0,237649.0,477058.0,-88414.0,680710.0,57496.0,624619.0,186569000.0,84373.0
(주)HJ중공업,97230,2020/06,2283724.0,1677692.0,1147674.0,1973535.0,310189.0,204128.0,62684.0,824981.0,35819.0,772090.0,176980000.0,35164.0
(주)HJ중공업,97230,2021/06,2134878.0,1032295.0,995026.0,1878324.0,256554.0,166708.0,-62786.0,715154.0,44703.0,694662.0,199119000.0,26941.0
(주)HJ중공업,97230,2022/06,2401483.0,890113.0,905456.0,1993810.0,407673.0,181122.0,-23186.0,793052.0,42278.0,746007.0,185279000.0,30924.0
(주)MH에탄올,23150,2011/06,139667.0,72031.0,39712.0,84936.0,54731.0,5069.0,1747.0,22456.0,1833.0,16802.0,2425396.0,2796.0
(주)MH에탄올,23150,2012/06,137032.0,66739.0,25624.0,79743.0,57289.0,6513.0,1128.0,22413.0,1675.0,17842.0,1487617.0,2255.0
(주)MH에탄올,23150,2013/06,144697.0,69973.0,26304.0,83111.0,61586.0,7951.0,2815.0,22883.0,1780.0,16095.0,0.0,1605.0
(주)MH에탄올,23150,2014/06,88925.0,34641.0,29112.0,35774.0,53151.0,9090.0,5530.0,23727.0,1510.0,16040.0,0.0,1132.0
(주)MH에탄올,23150,2015/06,84923.0,28584.0,28190.0,29349.0,55573.0,5828.0,5435.0,25445.0,1310.0,16825.0,0.0,483.0
(주)MH에탄올,23150,2016/06,78542.0,17576.0,22256.0,18128.0,60415.0,7188.0,5211.0,25031.0,1554.0,16742.0,0.0,288.0
(주)MH에탄올,23150,2017/06,77482.0,10298.0,23238.0,12492.0,64990.0,8165.0,3895.0,23869.0,1495.0,16920.0,0.0,230.0
(주)MH에탄올,23150,2018/06,108377.0,15170.0,18193.0,42426.0,65951.0,5853.0,3667.0,23892.0,1637.0,17438.0,0.0,574.0
(주)MH에탄올,23150,2019/06,111392.0,14385.0,19572.0,42002.0,69390.0,7502.0,3266.0,24216.0,1711.0,18051.0,0.0,582.0
(주)MH에탄올,23150,2020/06,100966.0,15625.0,18859.0,40932.0,60034.0,5890.0,2834.0,28317.0,1810.0,22230.0,0.0,492.0
(주)MH에탄올,23150,2021/06,99863.0,21754.0,21233.0,41672.0,58191.0,9785.0,2860.0,24030.0,2087.0,18249.0,0.0,374.0
(주)MH에탄올,23150,2022/06,101449.0,42049.0,21738.0,44601.0,56848.0,10339.0,1068.0,25665.0,2037.0,21983.0,0.0,526.0
(주)SH에너지화학,2360,2011/06,97118.0,29466.0,42552.0,34488.0,62629.0,10733.0,1333.0,79402.0,3756.0,74175.0,1753678.0,1418.0
(주)SH에너지화학,2360,2012/06,105690.0,34411.0,50493.0,40361.0,65329.0,13267.0,1229.0,94169.0,4617.0,88042.0,4945813.0,1307.0
(주)SH에너지화학,2360,2013/06,106819.0,30991.0,53730.0,39263.0,67555.0,6499.0,2707.0,111724.0,3753.0,104643.0,4197707.0,1581.0
(주)SH에너지화학,2360,2014/06,113405.0,34608.0,62311.0,39289.0,74116.0,13647.0,5998.0,110427.0,4361.0,97813.0,4450518.0,1459.0
(주)SH에너지화학,2360,2015/06,113598.0,20712.0,57433.0,25861.0,87737.0,15478.0,9367.0,100681.0,5726.0,83016.0,1147609.0,379.0
(주)SH에너지화학,2360,2016/06,113951.0,12370.0,69059.0,19210.0,94741.0,11656.0,8881.0,100021.0,4793.0,83948.0,1433626.0,410.0
(주)SH에너지화학,2360,2017/06,120990.0,9172.0,79087.0,17393.0,103597.0,22019.0,6614.0,101753.0,4638.0,87949.0,1374300.0,923.0
(주)SH에너지화학,2360,2018/06,122762.0,7869.0,79298.0,17519.0,105243.0,19634.0,3510.0,93863.0,4317.0,85663.0,1469139.0,194.0
(주)SH에너지화학,2360,2019/06,121062.0,9631.0,73773.0,20141.0,100922.0,13610.0,-517.0,72158.0,4378.0,68837.0,14489.0,254.0
(주)SH에너지화학,2360,2020/06,116715.0,7121.0,64528.0,24883.0,91832.0,8519.0,-5394.0,43125.0,4023.0,45115.0,1005563.0,442.0
(주)SH에너지화학,2360,2021/06,117604.0,7777.0,67608.0,27909.0,89695.0,10308.0,-83.0,59102.0,4203.0,55070.0,1238401.0,412.0
(주)SH에너지화학,2360,2022/06,120029.0,16474.0,69410.0,28677.0,91352.0,12649.0,1201.0,81550.0,4721.0,77421.0,1877116.0,626.0
(주)SIMPAC,9160,2011/06,291454.0,130809.0,156668.0,142284.0,149169.0,28834.0,13565.0,106685.0,7751.0,82800.0,41968915.0,1109.0
(주)SIMPAC,9160,2012/06,302218.0,112201.0,149949.0,134928.0,167290.0,29556.0,14880.0,110625.0,9039.0,87100.0,37662090.0,1553.0
(주)SIMPAC,9160,2013/06,309951.0,100930.0,145643.0,122977.0,186975.0,28382.0,10051.0,90639.0,7929.0,71789.0,33387243.0,3089.0
(주)SIMPAC,9160,2014/06,367843.0,147301.0,123858.0,163055.0,204787.0,41771.0,8647.0,106677.0,10745.0,88175.0,0.0,1741.0
(주)SIMPAC,9160,2015/06,359142.0,138359.0,129824.0,145948.0,213194.0,40680.0,11515.0,106947.0,10103.0,85051.0,41084844.0,1204.0
(주)SIMPAC,9160,2016/06,369549.0,138888.0,140331.0,144821.0,224728.0,35436.0,10582.0,121071.0,10053.0,98305.0,37391184.0,1321.0
(주)SIMPAC,9160,2017/06,359436.0,130352.0,137901.0,136190.0,223246.0,43005.0,5838.0,115589.0,12005.0,93165.0,45614377.0,1806.0
(주)SIMPAC,9160,2018/06,371460.0,145597.0,157137.0,150385.0,221074.0,49131.0,4492.0,77955.0,7742.0,67331.0,27576576.0,1273.0
(주)SIMPAC,9160,2019/06,627412.0,198974.0,271957.0,207157.0,420254.0,98163.0,12462.0,207433.0,12254.0,187286.0,33119816.0,1979.0
(주)SIMPAC,9160,2020/06,606564.0,175559.0,229297.0,189145.0,417419.0,100895.0,9508.0,126206.0,12608.0,107917.0,41828107.0,1964.0
(주)SIMPAC,9160,2021/06,749690.0,290357.0,354136.0,307077.0,442613.0,116554.0,16842.0,188081.0,13706.0,160178.0,44056753.0,2149.0
(주)SIMPAC,9160,2022/06,815413.0,266875.0,426084.0,282533.0,532880.0,152364.0,55667.0,288468.0,27024.0,189380.0,23724579.0,10240.0
(주)SNT에너지,100840,2011/06,245129.0,72222.0,114322.0,90323.0,154806.0,4084.0,-10020.0,90000.0,11191.0,92346.0,36964141.0,2748.0
(주)SNT에너지,100840,2012/06,306207.0,101916.0,174742.0,127269.0,178938.0,12860.0,4695.0,120858.0,10161.0,103951.0,50751531.0,3236.0
(주)SNT에너지,100840,2013/06,297267.0,83922.0,167570.0,106195.0,191072.0,17581.0,9140.0,99896.0,10297.0,78684.0,41847689.0,5263.0
(주)SNT에너지,100840,2014/06,299595.0,76940.0,165575.0,98247.0,201348.0,11487.0,5358.0,124707.0,11726.0,106773.0,32389522.0,3538.0
(주)SNT에너지,100840,2015/06,298963.0,61053.0,165096.0,81620.0,217343.0,5103.0,13066.0,129250.0,11000.0,102207.0,23071762.0,2047.0
(주)SNT에너지,100840,2016/06,314919.0,55563.0,183756.0,76196.0,238724.0,9730.0,10884.0,132188.0,11568.0,106847.0,22585043.0,2196.0
(주)SNT에너지,100840,2017/06,320563.0,72408.0,184971.0,87198.0,233364.0,6353.0,3822.0,106576.0,11242.0,85325.0,27423738.0,9491.0
(주)SNT에너지,100840,2018/06,303050.0,45577.0,176253.0,64751.0,238300.0,8751.0,6355.0,71585.0,10134.0,59225.0,21375088.0,1029.0
(주)SNT에너지,100840,2019/06,315421.0,53427.0,186162.0,74112.0,241310.0,15628.0,10133.0,91240.0,8508.0,74792.0,27977308.0,485.0
(주)SNT에너지,100840,2020/06,347106.0,74566.0,212946.0,95319.0,251787.0,13011.0,14916.0,116841.0,8310.0,94656.0,28210322.0,1775.0
(주)SNT에너지,100840,2021/06,315416.0,49472.0,181790.0,71091.0,244325.0,4850.0,12670.0,99264.0,7400.0,80741.0,24212489.0,768.0
(주)SNT에너지,100840,2022/06,342408.0,73036.0,207260.0,93367.0,249041.0,9205.0,6031.0,78033.0,8616.0,70206.0,27112258.0,3785.0
(주)SNT홀딩스,36530,2011/06,389437.0,93.0,65619.0,191.0,389246.0,0.0,4526.0,1081.0,756.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2012/06,386952.0,102.0,38801.0,195.0,386757.0,0.0,7162.0,7564.0,960.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2013/06,396928.0,724.0,48772.0,801.0,396127.0,0.0,7294.0,7752.0,915.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2014/06,398697.0,344.0,48797.0,409.0,398288.0,0.0,6205.0,6644.0,817.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2015/06,431231.0,8295.0,102499.0,8306.0,422925.0,0.0,27279.0,7394.0,847.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2016/06,426539.0,1009.0,96898.0,1009.0,425530.0,0.0,5888.0,8766.0,836.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2017/06,427392.0,391.0,97682.0,391.0,427001.0,0.0,5671.0,6453.0,1052.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2018/06,427791.0,131.0,94304.0,131.0,427660.0,0.0,5706.0,6310.0,887.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2019/06,420926.0,174.0,35406.0,174.0,420752.0,0.0,9059.0,10010.0,967.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2020/06,420237.0,247.0,22758.0,275.0,419963.0,0.0,14893.0,16125.0,1197.0,0.0,0.0,0.0
(주)SNT홀딩스,36530,2021/06,422641.0,286.0,20264.0,729.0,421912.0,0.0,9080.0,10355.0,1297.0,0.0,0.0,4.0
(주)SNT홀딩스,36530,2022/06,431145.0,464.0,23944.0,797.0,430348.0,0.0,11139.0,12241.0,1224.0,0.0,0.0,6.0
(주)STX,11810,2011/06,2950885.0,1306932.0,883371.0,1814295.0,1136590.0,271045.0,43773.0,1976463.0,58918.0,1846637.0,133943000.0,111259.0
(주)STX,11810,2012/06,3236158.0,1657025.0,934466.0,2098517.0,1137641.0,189423.0,-11370.0,2000665.0,53318.0,1918562.0,198889000.0,132847.0
(주)STX,11810,2013/06,1663352.0,1875534.0,782418.0,2065677.0,-402325.0,56655.0,-1519563.0,1213158.0,155419.0,1152737.0,194894000.0,647052.0
(주)STX,11810,2014/06,1079422.0,592471.0,668026.0,955295.0,124127.0,88546.0,402790.0,605779.0,19065.0,572566.0,67308000.0,100341.0
(주)STX,11810,2015/06,1023686.0,622320.0,694225.0,966103.0,57583.0,123218.0,2092.0,722659.0,5684.0,716047.0,79333000.0,66333.0
(주)STX,11810,2016/06,762886.0,785915.0,487830.0,1052804.0,-289918.0,140653.0,-361908.0,706974.0,56480.0,735787.0,112591000.0,189918.0
(주)STX,11810,2017/06,570050.0,478544.0,379307.0,510268.0,59782.0,134818.0,344884.0,755697.0,11868.0,729669.0,160847000.0,87967.0
(주)STX,11810,2018/06,426863.0,356834.0,268999.0,375926.0,50937.0,84417.0,6836.0,672348.0,6916.0,659307.0,62846000.0,42450.0
(주)STX,11810,2019/06,458344.0,364920.0,299757.0,387344.0,71000.0,94487.0,-16598.0,636833.0,11660.0,627550.0,102783000.0,43668.0
(주)STX,11810,2020/06,433547.0,349842.0,243353.0,383951.0,49596.0,52989.0,3015.0,529672.0,10825.0,514066.0,83240000.0,36385.0
(주)STX,11810,2021/06,346737.0,307136.0,139981.0,325134.0,21603.0,18834.0,-6945.0,265777.0,11536.0,257451.0,97812000.0,26027.0
(주)STX,11810,2022/06,443599.0,345787.0,214775.0,370407.0,73192.0,36084.0,11420.0,441972.0,14199.0,414832.0,88840000.0,45343.0
(주)TCC스틸,2710,2011/06,433952.0,157956.0,180525.0,219503.0,214449.0,68783.0,8822.0,240716.0,12066.0,221472.0,32806100.0,4296.0
(주)TCC스틸,2710,2012/06,440609.0,170854.0,175945.0,233950.0,206658.0,78134.0,2109.0,221567.0,14433.0,201246.0,34687176.0,7875.0
(주)TCC스틸,2710,2013/06,465221.0,122546.0,163812.0,259921.0,205301.0,68172.0,-3822.0,217127.0,13540.0,200198.0,29366252.0,12295.0
(주)TCC스틸,2710,2014/06,464962.0,156518.0,163215.0,253410.0,211552.0,62934.0,1715.0,204484.0,12616.0,189774.0,28170564.0,4936.0
(주)TCC스틸,2710,2015/06,378413.0,251069.0,133327.0,290082.0,88330.0,57531.0,-123744.0,191133.0,13475.0,167955.0,25857018.0,87839.0
(주)TCC스틸,2710,2016/06,331528.0,112857.0,188473.0,248573.0,82955.0,44753.0,6451.0,158688.0,11545.0,141117.0,21711130.0,3987.0
(주)TCC스틸,2710,2017/06,268803.0,89517.0,114573.0,176748.0,92055.0,54916.0,1070.0,171736.0,11675.0,156837.0,21727876.0,3222.0
(주)TCC스틸,2710,2018/06,258644.0,155307.0,119721.0,166047.0,92597.0,52888.0,3559.0,173915.0,6521.0,160732.0,26386781.0,4100.0
(주)TCC스틸,2710,2019/06,275463.0,85909.0,132103.0,177747.0,97717.0,60977.0,2196.0,179016.0,7203.0,163463.0,21801829.0,5493.0
(주)TCC스틸,2710,2020/06,271540.0,157099.0,124979.0,176360.0,95180.0,66395.0,-1061.0,160394.0,6754.0,151370.0,19412920.0,6127.0
(주)TCC스틸,2710,2021/06,278494.0,127567.0,125186.0,170885.0,107609.0,59962.0,5368.0,179469.0,7555.0,164239.0,29173674.0,3148.0
(주)TCC스틸,2710,2022/06,385607.0,184528.0,211531.0,252099.0,133508.0,107418.0,9962.0,256741.0,11521.0,219326.0,42558306.0,16610.0
(주)강원랜드,35250,2011/06,2421270.0,307556.0,868045.0,320335.0,2100935.0,1892.0,202174.0,628457.0,117906.0,242103.0,1019091.0,185.0
(주)강원랜드,35250,2012/06,2641232.0,341192.0,1017003.0,362816.0,2278416.0,1676.0,181761.0,651545.0,123437.0,296681.0,1211571.0,2324.0
(주)강원랜드,35250,2013/06,2850394.0,423855.0,1022085.0,449934.0,2400460.0,1216.0,173541.0,649352.0,120238.0,313047.0,1668286.0,1564.0
(주)강원랜드,35250,2014/06,3122880.0,511810.0,1338347.0,532941.0,2589939.0,1059.0,212664.0,727282.0,124316.0,335727.0,1197787.0,144.0
(주)강원랜드,35250,2015/06,3429336.0,596938.0,1652124.0,649479.0,2779857.0,946.0,232707.0,813239.0,130609.0,359887.0,2393899.0,139.0
(주)강원랜드,35250,2016/06,3736700.0,635253.0,1829527.0,664921.0,3071780.0,1114.0,266525.0,847594.0,139938.0,365932.0,2871881.0,581.0
(주)강원랜드,35250,2017/06,3821104.0,512120.0,2038416.0,529772.0,3291332.0,1114.0,240024.0,809232.0,136326.0,372333.0,2481405.0,680.0
(주)강원랜드,35250,2018/06,4074574.0,579073.0,1973560.0,581162.0,3493412.0,1016.0,185737.0,716662.0,141094.0,332745.0,1978072.0,2114.0
(주)강원랜드,35250,2019/06,4183412.0,608549.0,2005700.0,617644.0,3565767.0,1253.0,153390.0,740143.0,126760.0,314696.0,2490119.0,168.0
(주)강원랜드,35250,2020/06,3914829.0,489581.0,1371917.0,587138.0,3327691.0,3365.0,-202417.0,270230.0,284208.0,276124.0,945922.0,9883.0
(주)강원랜드,35250,2021/06,3653716.0,350898.0,1654320.0,428004.0,3225712.0,2503.0,-18419.0,300735.0,50754.0,307119.0,2363956.0,787.0
(주)강원랜드,35250,2022/06,3801219.0,458698.0,1804260.0,522301.0,3278918.0,3652.0,30960.0,537817.0,55767.0,401455.0,2388522.0,43372.0
(주)갤럭시아에스엠,11420,2011/06,40429.0,16044.0,16759.0,18352.0,22077.0,0.0,365.0,13297.0,1227.0,11184.0,1434512.0,395.0
(주)갤럭시아에스엠,11420,2012/06,44262.0,16376.0,24149.0,19874.0,24388.0,0.0,302.0,14800.0,1013.0,13326.0,4018425.0,521.0
(주)갤럭시아에스엠,11420,2013/06,41484.0,14032.0,23576.0,16902.0,24582.0,0.0,405.0,13945.0,991.0,11212.0,2070398.0,473.0
(주)갤럭시아에스엠,11420,2014/06,36009.0,10641.0,18350.0,13766.0,22243.0,0.0,-1002.0,9308.0,1065.0,9702.0,731636.0,1517.0
(주)갤럭시아에스엠,11420,2015/06,44772.0,15844.0,28132.0,18148.0,26624.0,258.0,2118.0,24766.0,1314.0,20766.0,2018585.0,246.0
(주)갤럭시아에스엠,11420,2016/06,64732.0,15355.0,39795.0,16968.0,47765.0,0.0,-720.0,22581.0,1743.0,22446.0,3005107.0,118.0
(주)갤럭시아에스엠,11420,2017/06,52662.0,7014.0,29555.0,8138.0,44525.0,0.0,-349.0,17962.0,1598.0,16103.0,2263378.0,201.0
(주)갤럭시아에스엠,11420,2018/06,41733.0,6454.0,21547.0,7094.0,34639.0,0.0,-7102.0,11575.0,1467.0,12204.0,1684732.0,86.0
(주)갤럭시아에스엠,11420,2019/06,32478.0,9479.0,15652.0,9600.0,22877.0,0.0,-1438.0,10316.0,1515.0,10156.0,2223901.0,67.0
(주)갤럭시아에스엠,11420,2020/06,25356.0,4620.0,11667.0,7236.0,18120.0,0.0,-311.0,8215.0,655.0,7477.0,1102100.0,41.0
(주)갤럭시아에스엠,11420,2021/06,38835.0,10213.0,18304.0,10461.0,28374.0,4396.0,765.0,12382.0,938.0,10527.0,3515495.0,35.0
(주)갤럭시아에스엠,11420,2022/06,40163.0,6321.0,18680.0,6947.0,33216.0,6134.0,2219.0,13186.0,2525.0,8690.0,383930.0,17.0
(주)경농,2100,2011/06,236235.0,66631.0,146608.0,73964.0,162271.0,47267.0,16152.0,113222.0,17930.0,71418.0,4917862.0,839.0
(주)경농,2100,2012/06,238520.0,68812.0,141673.0,74088.0,164432.0,36188.0,18216.0,123527.0,17895.0,76669.0,5934943.0,855.0
(주)경농,2100,2013/06,265781.0,85877.0,139004.0,91609.0,174173.0,40288.0,23619.0,121620.0,20542.0,74102.0,4138308.0,722.0
(주)경농,2100,2014/06,270401.0,72662.0,133721.0,89211.0,181190.0,37109.0,20536.0,118727.0,20414.0,70241.0,4805911.0,529.0
(주)경농,2100,2015/06,293568.0,87478.0,140573.0,104971.0,188597.0,44271.0,20131.0,120738.0,22746.0,72041.0,6861267.0,495.0
(주)경농,2100,2016/06,301484.0,96731.0,148302.0,112992.0,188493.0,54025.0,17742.0,117651.0,23877.0,70571.0,4427183.0,908.0
(주)경농,2100,2017/06,305142.0,95347.0,151250.0,107975.0,197167.0,53393.0,24880.0,119501.0,19090.0,72149.0,7172317.0,979.0
(주)경농,2100,2018/06,310115.0,110746.0,161177.0,115981.0,194134.0,59555.0,16421.0,119662.0,19335.0,72224.0,6897515.0,693.0
(주)경농,2100,2019/06,337806.0,95582.0,175056.0,135509.0,202297.0,64569.0,18603.0,119513.0,23846.0,71082.0,5902897.0,1141.0
(주)경농,2100,2020/06,325928.0,92137.0,167744.0,120123.0,205805.0,59988.0,19767.0,126640.0,23183.0,78937.0,5710669.0,658.0
(주)경농,2100,2021/06,342895.0,118478.0,187695.0,128141.0,214754.0,62252.0,20917.0,134547.0,22566.0,84918.0,0.0,1175.0
(주)경농,2100,2022/06,357398.0,96381.0,190045.0,123906.0,233492.0,54963.0,26477.0,152492.0,23402.0,94431.0,7841066.0,2017.0
(주)경동나비엔,9450,2011/06,216582.0,69352.0,106364.0,75191.0,141392.0,35518.0,5297.0,151690.0,26736.0,116974.0,49130624.0,41.0
(주)경동나비엔,9450,2012/06,229101.0,75300.0,111168.0,83120.0,145982.0,42589.0,2680.0,139994.0,27174.0,109419.0,35386236.0,179.0
(주)경동나비엔,9450,2013/06,270173.0,102169.0,111854.0,112617.0,157556.0,43278.0,6192.0,161149.0,31537.0,123828.0,56253518.0,214.0
(주)경동나비엔,9450,2014/06,320703.0,150079.0,119734.0,158558.0,162145.0,43596.0,1042.0,162709.0,30892.0,128465.0,0.0,345.0
(주)경동나비엔,9450,2015/06,337456.0,159760.0,139779.0,167030.0,170425.0,46939.0,3321.0,180171.0,35923.0,138916.0,0.0,1141.0
(주)경동나비엔,9450,2016/06,331000.0,128376.0,131033.0,132791.0,198209.0,50424.0,14895.0,204161.0,36983.0,147572.0,46592058.0,370.0
(주)경동나비엔,9450,2017/06,373216.0,151925.0,165626.0,156399.0,216817.0,55700.0,8729.0,234720.0,49171.0,172668.0,0.0,180.0
(주)경동나비엔,9450,2018/06,457004.0,211223.0,227043.0,222955.0,234049.0,95085.0,14085.0,275444.0,54227.0,205332.0,70672821.0,504.0
(주)경동나비엔,9450,2019/06,471324.0,213770.0,234417.0,226461.0,244863.0,83955.0,7876.0,273420.0,55104.0,204030.0,90608655.0,881.0
(주)경동나비엔,9450,2020/06,539683.0,226469.0,277827.0,266323.0,273360.0,85615.0,23276.0,340798.0,76420.0,237762.0,74376912.0,673.0
(주)경동나비엔,9450,2021/06,603485.0,243381.0,325742.0,280963.0,322522.0,107826.0,45279.0,408102.0,80073.0,300877.0,102481579.0,522.0
(주)경동나비엔,9450,2022/06,784117.0,275258.0,447866.0,379307.0,404810.0,171676.0,50839.0,501349.0,95589.0,357103.0,98257514.0,981.0
(주)경동도시가스,267290,2017/06,539954.0,179292.0,213857.0,259761.0,280193.0,1344.0,5979.0,269685.0,17830.0,245350.0,154037002.0,111.0
(주)경동도시가스,267290,2018/06,652825.0,265248.0,324724.0,342741.0,310084.0,1238.0,20990.0,817344.0,39398.0,752846.0,228206320.0,220.0
(주)경동도시가스,267290,2019/06,659647.0,251224.0,327851.0,328698.0,330949.0,2304.0,16313.0,789977.0,40898.0,729043.0,209609351.0,197.0
(주)경동도시가스,267290,2020/06,599078.0,170664.0,235956.0,255162.0,343916.0,1410.0,11366.0,637982.0,40344.0,585437.0,128034095.0,757.0
(주)경동도시가스,267290,2021/06,631406.0,185319.0,260426.0,263869.0,367538.0,1412.0,16512.0,694270.0,41305.0,632704.0,139506127.0,577.0
(주)경동도시가스,267290,2022/06,801361.0,330318.0,429726.0,409281.0,392080.0,1587.0,24010.0,1107662.0,42709.0,1036047.0,285493234.0,209.0
(주)경동인베스트,12320,2011/06,781530.0,289406.0,418506.0,370492.0,411038.0,1718.0,31450.0,901900.0,26345.0,842564.0,259638771.0,512.0
(주)경동인베스트,12320,2012/06,864094.0,336469.0,471690.0,417130.0,446964.0,877.0,37483.0,1083832.0,27556.0,1027581.0,303732904.0,497.0
(주)경동인베스트,12320,2013/06,992917.0,407628.0,567343.0,494513.0,498404.0,785.0,28883.0,1428774.0,29514.0,1369653.0,370640471.0,325.0
(주)경동인베스트,12320,2014/06,1050773.0,417755.0,592472.0,507445.0,543327.0,1138.0,29519.0,1324608.0,32397.0,1268979.0,380391167.0,418.0
(주)경동인베스트,12320,2015/06,868791.0,206865.0,393624.0,299423.0,569369.0,1159.0,12620.0,770446.0,34253.0,725255.0,176202552.0,309.0
(주)경동인베스트,12320,2016/06,790910.0,144973.0,297500.0,233296.0,557614.0,1071.0,9043.0,556968.0,36493.0,509114.0,113455117.0,624.0
(주)경동인베스트,12320,2017/06,291067.0,3088.0,113921.0,3088.0,287979.0,0.0,9733.0,436.0,1459.0,0.0,0.0,0.0
(주)경동인베스트,12320,2018/06,318160.0,692.0,77660.0,8247.0,309913.0,253.0,1261.0,3138.0,2764.0,0.0,0.0,0.0
(주)경동인베스트,12320,2019/06,319728.0,6673.0,45333.0,9273.0,310455.0,232.0,1169.0,5037.0,4110.0,0.0,0.0,11.0
(주)경동인베스트,12320,2020/06,308514.0,1268.0,36557.0,1596.0,306918.0,152.0,2136.0,5188.0,2252.0,1267.0,0.0,9.0
(주)경동인베스트,12320,2021/06,306039.0,350.0,33683.0,883.0,305157.0,205.0,721.0,5464.0,2225.0,1459.0,0.0,9.0
(주)경동인베스트,12320,2022/06,308236.0,434.0,36867.0,1143.0,307094.0,138.0,3901.0,7018.0,2236.0,2084.0,0.0,6.0
(주)경방,50,2011/06,1337765.0,140049.0,120343.0,643109.0,694656.0,69500.0,15881.0,144922.0,2909.0,114927.0,1230412.0,11053.0
(주)경방,50,2012/06,1308516.0,381225.0,104206.0,639234.0,669283.0,61731.0,-7260.0,131031.0,3350.0,125989.0,2552156.0,12211.0
(주)경방,50,2013/06,1277520.0,101870.0,86972.0,600842.0,676678.0,44719.0,5961.0,136215.0,2817.0,114293.0,3862553.0,8694.0
